,SHANGHAI SE A SHARE - PRICE INDEX,MSCI INDONESIA - PRICE INDEX,KOREA SE COMPOSITE (KOSPI) - PRICE INDEX,MSCI MALAYSIA - PRICE INDEX,PHILIPPINE SE I(PSEi) - PRICE INDEX,TAIWAN SE WEIGHED TAIEX - PRICE INDEX,MSCI THAILAND - PRICE INDEX
2/01/2012,2304.116,4743.307,1826.37,559.517,4397.078,6952.21,406.614
3/01/2012,2304.116,4817.322,1875.41,555.492,4422.219,7053.38,406.614
4/01/2012,2272.671,4890.275,1866.22,552.383,4487.77,7082.97,410.287
5/01/2012,2250.846,4888.895,1863.74,556.397,4518.906,7130.86,407.3
6/01/2012,2266.527,4832.423,1843.14,556,4483.359,7120.51,405.914
9/01/2012,2331.893,4864.631,1826.49,558.715,4541.598,7093.04,411.144
10/01/2012,2394.602,4931.55,1853.22,558.814,4561.078,7178.87,413.548
11/01/2012,2384.441,4890.408,1845.55,559.738,4645.859,7188.21,412.505
12/01/2012,2383.414,4872.34,1864.57,561.358,4648.109,7186.58,413.385
13/01/2012,2351.578,4896.29,1875.68,560.509,4613.828,7181.54,410.062
16/01/2012,2311.324,4853.556,1859.27,554.479,4578.918,7103.62,407.042
17/01/2012,2407.921,4907.421,1892.74,558.238,4642.758,7221.08,418.044
18/01/2012,2374.304,4957.542,1892.39,557.599,4677.617,7233.69,416.309
19/01/2012,2405.498,4993.849,1914.97,557.66,4700.367,7233.69,418.812
20/01/2012,2429.701,4973.365,1949.89,559.689,4747.898,7233.69,419.885
23/01/2012,2429.701,4973.365,1949.89,559.689,4747.898,7233.69,421.584
24/01/2012,2429.701,4983.362,1949.89,559.689,4714.348,7233.69,422.943
25/01/2012,2429.701,4934.443,1952.23,558.881,4670.488,7233.69,417.496
26/01/2012,2429.701,4962.812,1957.18,560.767,4611.68,7233.69,422.831
27/01/2012,2429.701,4968.983,1964.83,560.081,4679.887,7233.69,427.919
30/01/2012,2393.938,4861.876,1940.55,557.01,4644.488,7407.41,427.006
31/01/2012,2401.874,4902.446,1955.79,560.39,4682.438,7517.08,431.428
1/02/2012,2376.144,4912.865,1959.24,560.39,4715.637,7549.21,432.061
2/02/2012,2422.794,4971.11,1984.3,565.709,4822.078,7652.46,436.752
3/02/2012,2441.492,4969.213,1972.34,566.68,4758.566,7674.99,437.876
6/02/2012,2442.226,4897.45,1973.13,566.68,4816.328,7687.98,437.891
7/02/2012,2401.028,4860.038,1981.59,566.68,4755.977,7707.44,440.592
8/02/2012,2459.395,4905.123,2003.73,571.006,4805.797,7869.91,447.04
9/02/2012,2461.514,4875.647,2014.62,574.848,4769.617,7910.78,448.086
10/02/2012,2463.976,4765.833,1993.71,573.198,4783.52,7862.27,447.381
13/02/2012,2463.848,4847.367,2005.74,573.703,4802.027,7912.91,448.591
14/02/2012,2456.393,4828.843,2002.64,574.603,4775.93,7884.08,446.55
15/02/2012,2479.338,4810.916,2025.32,573.262,4772.469,8005.24,455.763
16/02/2012,2468.994,4776.17,1997.45,569.413,4766.566,7869.7,452.637
17/02/2012,2469.292,4859.967,2023.47,572.077,4880.707,7894.36,458.155
20/02/2012,2476.015,4868.489,2024.9,573.433,4943.84,7954.82,459.839
21/02/2012,2494.7,4883.734,2024.24,574.284,4900.938,7921.5,462.581
22/02/2012,2517.869,4865.964,2028.65,572.526,4934.289,8001.68,462.216
23/02/2012,2524.113,4798.332,2007.8,570.373,4893.477,7937.3,462.283
24/02/2012,2555.539,4700.247,2019.89,570.721,4893,7959.34,466.636
27/02/2012,2563.301,4653.856,1991.16,570.725,4799.289,7959.34,459.985
28/02/2012,2568.421,4720.467,2003.69,570.017,4820.43,7959.34,465.518
29/02/2012,2543.89,4852.98,2030.25,574.197,4897.648,8121.44,472.438
1/03/2012,2541.419,4809.553,2030.25,575.412,4938.609,8118.34,472.04
2/03/2012,2577.602,4870.033,2034.63,579.598,5016.297,8144.04,472.797
5/03/2012,2561.091,4840.605,2016.06,580.999,5030.578,8004.74,468.059
6/03/2012,2524.926,4815.264,2000.36,580.956,4967.387,7937.97,464.981
7/03/2012,2508.559,4759.875,1982.15,575.035,4921.359,7903.08,464.981
8/03/2012,2535.106,4793.479,2000.76,576.522,4956.188,7984.56,470.753
9/03/2012,2555.185,4819.784,2018.3,576.72,4980.707,8016.01,465.634
12/03/2012,2550.315,4821.174,2002.5,572.053,4975.168,7927.55,459.459
13/03/2012,2572.274,4850.475,2025.04,571.651,5005.75,8031.51,462.54
14/03/2012,2504.676,4925.2,2045.08,576.533,5050.988,8125.26,467.561
15/03/2012,2486.397,4899.452,2043.76,577.819,5031.777,8121.62,470.594
16/03/2012,2518.782,4874.304,2034.44,574.5,5145.887,8054.94,477.203
19/03/2012,2524.446,4881.29,2047,575.731,5127,8043.92,479.682
20/03/2012,2489.566,4873.488,2042.15,577.513,5102.238,7972.7,483.298
21/03/2012,2490.947,4899.971,2027.23,578.736,5037.938,7981.94,485.256
22/03/2012,2488.453,4904.097,2026.12,578.784,5043.52,8059.94,477.503
23/03/2012,2461.11,4904.097,2026.83,579.645,5042.438,8076.61,479.268
26/03/2012,2462.207,4891.525,2019.19,578.449,5029.629,7967.62,475.605
27/03/2012,2458.599,4950.994,2039.76,580.395,5078.098,8029.46,485.217
28/03/2012,2393.348,4956.035,2031.74,578.365,5067.656,8038.07,482.827
29/03/2012,2358.917,4973.726,2014.41,579.038,5085.238,7872.66,484.136
30/03/2012,2370.07,4995.308,2014.04,583.398,5107.727,7933,478.728
2/04/2012,2370.07,5052.677,2029.29,585.907,5110.859,7862.9,479.54
3/04/2012,2370.07,5132.373,2049.28,586.182,5056.477,7760.85,488.227
4/04/2012,2370.07,4998.872,2018.61,583.539,5038.918,7760.85,479.637
5/04/2012,2411.339,5046.33,2028.77,581.193,5038.918,7639.82,473.006
6/04/2012,2415.839,5046.33,2029.03,582.921,5038.918,7706.26,473.006
9/04/2012,2394.1,5017.128,1997.08,580.213,5038.918,7600.87,473.006
10/04/2012,2415.151,4989.792,1994.41,582.097,5022.289,7640.68,466.496
11/04/2012,2418.189,4964.934,1994.41,582.097,5017.438,7656.67,460.487
12/04/2012,2462.238,4981.319,1986.63,583.495,5046.777,7662.92,465.595
13/04/2012,2470.931,4994.186,2008.91,584.087,5097.297,7788.27,465.595
16/04/2012,2468.764,4958.199,1992.63,581.791,5117.457,7729.86,465.595
17/04/2012,2445.702,4966.754,1985.3,580.888,5157.277,7585.87,460.577
18/04/2012,2493.784,4976.526,2004.53,581.928,5186.199,7605,464.197
19/04/2012,2491.473,4966.23,1999.86,581.132,5173.277,7622.69,473.667
20/04/2012,2521.114,4991.73,1974.65,578.679,5156.457,7507.15,477.819
23/04/2012,2501.602,4957.528,1972.63,576.049,5163.09,7481.09,473.443
24/04/2012,2501.81,4968.549,1963.42,575.086,5169.598,7498.84,476.718
25/04/2012,2520.694,4947.16,1961.98,573.502,5204.84,7563.18,474.554
26/04/2012,2518.471,4978.043,1964.04,573.251,5218.969,7521.35,478.166
27/04/2012,2509.71,4960.364,1975.35,568.84,5169.047,7480.5,478.894
30/04/2012,2509.71,4977.355,1981.99,569.698,5202.699,7501.72,489.435
1/05/2012,2509.71,4997.829,1981.99,569.698,5202.699,7501.72,489.435
2/05/2012,2553.913,5025.751,1999.07,574.026,5228.84,7676.81,493.775
3/05/2012,2555.691,5022.114,1995.11,574.407,5300.406,7659.53,494.236
4/05/2012,2568.166,5008.771,1989.15,577.309,5297.547,7700.95,488.432
7/05/2012,2568.121,4943.965,1956.44,574.59,5229.527,7538.08,488.432
8/05/2012,2564.806,4953.12,1967.01,577.034,5242.059,7545.71,490.646
9/05/2012,2522.588,4875.706,1950.29,574.211,5214.789,7475.71,477.221
10/05/2012,2524.439,4882.452,1944.93,574.978,5192.098,7484.01,468.552
11/05/2012,2508.433,4863.821,1917.13,573.442,5158.137,7401.37,469.859
14/05/2012,2493.396,4796.314,1913.73,569.88,5083.617,7377.18,461.286
15/05/2012,2487.28,4795.913,1898.96,563.638,4977.449,7395.64,469.506
16/05/2012,2457.335,4716.836,1840.53,553.848,4864.227,7234.57,463.821
17/05/2012,2491.545,4716.836,1845.24,557.649,5017.02,7356.77,465.365
18/05/2012,2455.62,4716.836,1782.46,553.209,4879.418,7151.19,458.148
21/05/2012,2459.657,4637.729,1799.13,555.027,4954,7192.23,447.706
22/05/2012,2485.823,4735.822,1828.69,558.979,4958.43,7274.89,442.773
23/05/2012,2475.501,4703.88,1808.62,555.305,4928.527,7147.75,434.118
24/05/2012,2462.428,4701.388,1814.47,558.499,4904.219,7124.89,442.408
25/05/2012,2444.221,4572.666,1824.17,559.175,4925.969,7071.63,442.704
28/05/2012,2473.712,4590.585,1824.17,561.42,4952.738,7136,444.555
29/05/2012,2503.218,4593,1849.91,565.335,5023.109,7342.29,450.76
30/05/2012,2498.048,4625.207,1844.86,568.755,5018.316,7261.8,443.804
31/05/2012,2484.908,4481.821,1843.47,570.44,5091.227,7301.5,446.9
1/06/2012,2486.19,4443.518,1834.51,567.924,5062.438,7106.09,432.534
4/06/2012,2418.234,4264.515,1783.13,560.232,4890.199,6894.66,432.534
5/06/2012,2421.779,4364.636,1801.85,561.954,4925.668,7000.45,425.417
6/06/2012,2419.337,4534.069,1801.85,565.569,4966.578,7056.15,432.995
7/06/2012,2402.054,4528.494,1847.95,568.462,5022.949,7080.31,437.188
8/06/2012,2389.788,4502.842,1835.64,566.681,4994.066,6999.65,440.598
11/06/2012,2415.399,4549.018,1867.04,569.519,5075.848,7120.23,453.92
12/06/2012,2398.401,4533.462,1854.74,568.186,5075.848,7072.08,454.701
13/06/2012,2428.846,4559.896,1859.32,568.176,5109.609,7088.83,453.779
14/06/2012,2404.709,4465.739,1871.48,565.878,5020.848,7075.1,451.042
15/06/2012,2416.018,4495.344,1858.16,569.02,4930.629,7155.83,459.179
18/06/2012,2425.395,4547.078,1891.71,570.781,5050.406,7281.5,456.596
19/06/2012,2409.435,4576.906,1891.77,575.12,5081.609,7273.13,461.543
20/06/2012,2401.077,4666.449,1904.12,578.234,5146.457,7334.63,461.81
21/06/2012,2367.526,4608.499,1889.15,578.089,5109.43,7279.05,452.285
22/06/2012,2367.526,4595.534,1847.39,578.167,5120.066,7222.05,450.155
25/06/2012,2328.986,4548.528,1825.38,577.652,5167.199,7166.38,447.187
26/06/2012,2326.842,4586.953,1817.81,574.674,5193.84,7137.93,447.797
27/06/2012,2321.464,4653.201,1817.65,576.867,5257.918,7183.01,454.885
28/06/2012,2299.389,4583.035,1819.18,574.741,5256.148,7169.61,458.682
29/06/2012,2330.498,4675.322,1854.01,576.71,5246.406,7296.28,460.304
2/07/2012,2331.181,4723.464,1851.65,577.489,5300.238,7345.16,466.52
3/07/2012,2334.503,4808.539,1867.82,580.065,5365.699,7418.36,470.455
4/07/2012,2332.484,4845.047,1874.45,582.185,5354.719,7422.59,468.506
5/07/2012,2305.326,4826.638,1875.49,582.522,5369.977,7387.78,470.984
6/07/2012,2328.626,4796.975,1858.2,585.069,5362.68,7368.59,469.457
9/07/2012,2273.319,4700.073,1836.13,584.736,5263.738,7309.96,463.187
10/07/2012,2266.575,4744.383,1829.45,586.118,5240.277,7251.35,472.515
11/07/2012,2278.013,4763.508,1826.39,586.773,5235.438,7257.91,473.462
12/07/2012,2288.652,4709.215,1785.39,584.634,5205.188,7130.93,466.475
13/07/2012,2289.114,4748.236,1812.89,584.692,5214.52,7104.27,473.002
16/07/2012,2249.369,4781.056,1817.79,587.827,5297.988,7090.04,475.178
17/07/2012,2263.233,4823.182,1821.96,588.615,5285.117,7127,478.494
18/07/2012,2271.545,4834.089,1794.91,590.292,5220.547,7049.05,475.825
19/07/2012,2287.998,4850.269,1822.96,590.207,5189.367,7148.57,469.703
20/07/2012,2270.986,4821.724,1822.93,590.626,5210.887,7164.68,468.19
23/07/2012,2242.415,4729.193,1789.44,587.496,5139.398,7028.73,457.596
24/07/2012,2247.871,4702.91,1793.93,585.967,5159.738,7008.35,458.533
25/07/2012,2237.404,4705.242,1769.31,586.612,5161.797,6979.13,458.578
26/07/2012,2226.736,4721.371,1782.47,581.95,5152.559,6970.69,451.809
27/07/2012,2229.649,4862.251,1829.16,582.932,5219.547,7124.49,454.815
30/07/2012,2210.404,4888.295,1843.79,585.509,5277.898,7158.88,463.847
31/07/2012,2203.887,4977.006,1881.99,585.618,5307.656,7270.49,467.81
1/08/2012,2224.44,4966.413,1879.93,585.784,5298.719,7267.96,467.281
2/08/2012,2211.71,4901.941,1869.4,585.874,5293.398,7267.96,467.281
3/08/2012,2234.152,4910.019,1848.68,585.731,5285.906,7217.51,464.122
6/08/2012,2257.166,4908.876,1885.88,586.435,5284.156,7286.33,467.591
7/08/2012,2260.039,4887.816,1886.8,582.465,5284.156,7295.46,466.89
8/08/2012,2263.6,4899.685,1903.23,584.592,5308.668,7319.8,469.206
9/08/2012,2277.325,4969.207,1940.59,587.39,5256.609,7433.7,472.171
10/08/2012,2271.776,4996.715,1946.4,588.649,5263.348,7441.12,475.184
13/08/2012,2237.596,4934.68,1932.44,589.297,5271.777,7436.3,475.184
14/08/2012,2244.225,4955.488,1956.96,591.681,5265.938,7479.25,482.455
15/08/2012,2219.443,5010.706,1956.96,591.706,5266.656,7467.74,481.031
16/08/2012,2212.384,5041.589,1957.91,590.544,5219.508,7490.21,477.849
17/08/2012,2215.19,5041.589,1946.54,589.004,5206.809,7467.92,473.77
20/08/2012,2206.81,5041.589,1946.31,589.004,5206.809,7431.91,475.885
21/08/2012,2218.614,5041.589,1943.22,589.004,5206.809,7506.81,475.508
22/08/2012,2207.548,5041.589,1935.19,590.23,5152.148,7496.58,473.299
23/08/2012,2213.09,5026.799,1942.54,590.038,5202.84,7505.17,473.811
24/08/2012,2191.148,4983.395,1919.81,588.55,5143.348,7477.53,470.818
27/08/2012,2153.011,4979.878,1917.87,588.624,5143.348,7468.22,470.024
28/08/2012,2171.237,4968.879,1916.33,587.838,5175.617,7361.94,470.383
29/08/2012,2150.319,4885.863,1928.54,586.656,5195.719,7391.15,462.943
30/08/2012,2149.67,4795.461,1906.38,587.073,5149.309,7371.44,459.354
31/08/2012,2144.304,4835.033,1905.12,587.073,5196.188,7397.06,465.167
3/09/2012,2156.444,4912.843,1912.71,589.128,5219.078,7450.53,468.8
4/09/2012,2140.178,4899.491,1907.13,589.088,5175.867,7451.35,468.518
5/09/2012,2133.928,4873.632,1874.03,583.358,5150.809,7367.44,467.478
6/09/2012,2148.849,4914.944,1881.24,575.549,5150.109,7326.72,470.499
7/09/2012,2228.305,4970.426,1929.58,577.9,5201.316,7424.91,471.419
10/09/2012,2235.755,5004.433,1924.7,575.303,5190.809,7482.74,473.459
11/09/2012,2220.718,4995.927,1920,572.59,5186.047,7485.13,472.191
12/09/2012,2226.971,5012.354,1950.03,573.006,5207.098,7570.45,477.338
13/09/2012,2210.015,4999.98,1950.69,579.207,5240.5,7578.8,476.337
14/09/2012,2224.149,5124.907,2007.58,585.546,5322.469,7738.05,487.396
17/09/2012,2176.701,5124.834,2002.35,585.546,5350.898,7762.22,492.157
18/09/2012,2156.807,5091.687,2004.96,583.939,5331.129,7734.26,485.097
19/09/2012,2165.431,5102.783,2007.88,585.354,5317.027,7781.91,489.232
20/09/2012,2120.36,5068.772,1990.33,578.582,5294.969,7727.55,486.423
21/09/2012,2122.3,5094.418,2002.37,578.158,5292.059,7754.59,486.136
24/09/2012,2129.086,5030.297,2003.44,574.291,5325.598,7768.3,485.92
25/09/2012,2125.013,5064.419,1991.41,574.61,5325.168,7734.13,485.499
26/09/2012,2098.735,5003.954,1980.44,573.8,5292.629,7669.63,479.222
27/09/2012,2153.4,5062.608,1988.7,575.955,5301.488,7683.8,482.266
28/09/2012,2184.705,5107.451,1996.21,579.823,5346.098,7715.16,490.448
1/10/2012,2184.705,5054.967,1996.21,582.671,5308.52,7675.72,487.486
2/10/2012,2184.705,5090.779,1996.03,585.627,5348.68,7718.68,487.613
3/10/2012,2184.705,5095.135,1996.03,584.897,5375.52,7684.63,487.034
4/10/2012,2184.705,5144.702,1992.68,589.138,5443.738,7682.34,489.259
5/10/2012,2184.705,5214.691,1995.17,588.692,5439.84,7690.65,489.156
8/10/2012,2172.386,5176.978,1981.89,589.288,5434.129,7615.89,483.084
9/10/2012,2215.192,5207.377,1979.04,590.286,5394.898,7592.01,479.511
10/10/2012,2220.152,5208.424,1948.22,588.848,5369.598,7592.01,478.069
11/10/2012,2202.249,5199.972,1933.09,587.393,5353.469,7451.72,481.739
12/10/2012,2204.396,5220.357,1933.26,587.318,5369.719,7437.04,482.874
15/10/2012,2197.905,5212.987,1925.59,587.296,5383.219,7418.9,479.328
16/10/2012,2197.98,5246.387,1941.54,586.849,5399.938,7471.02,476.741
17/10/2012,2205.136,5254.627,1955.15,588.439,5438.379,7464.4,479.954
18/10/2012,2232.482,5290.98,1959.12,590.613,5435.938,7465.41,483.647
19/10/2012,2228.938,5245.358,1943.84,589.861,5432.359,7408.76,480.805
22/10/2012,2233.566,5260.854,1941.59,588.299,5424.789,7373.04,480.989
23/10/2012,2214.347,5238.916,1926.81,589.199,5432.316,7337.48,480.989
24/10/2012,2215.978,5245.925,1913.96,590.634,5398.688,7314.88,473.4
25/10/2012,2200.812,5240.079,1924.5,591.809,5405.156,7262.08,474.854
26/10/2012,2163.721,5240.079,1891.43,591.809,5405.156,7134.06,470.886
29/10/2012,2156.087,5229.3,1891.52,591.43,5397.418,7091.67,472.926
30/10/2012,2159.666,5274.594,1899.58,591.915,5426.668,7182.59,479.148
31/10/2012,2166.488,5259.47,1912.06,591.6,5424.508,7166.05,479.971
1/11/2012,2203.742,5241.518,1898.44,593.721,5424.508,7179.64,480.545
2/11/2012,2217.01,5239.94,1918.72,588.937,5424.508,7210.47,483.756
5/11/2012,2213.837,5186.451,1908.22,588.947,5457.816,7185.36,481.793
6/11/2012,2205.427,5197.409,1928.17,587.32,5473.609,7236.68,479.268
7/11/2012,2205.172,5259.241,1937.55,587.485,5437.289,7287.18,479.968
8/11/2012,2169.229,5234.245,1914.41,585.382,5446.707,7242.63,477.312
9/11/2012,2166.641,5241.695,1904.41,584.795,5468.789,7293.22,478.837
12/11/2012,2177.38,5214.769,1900.87,583.554,5470.699,7267.75,480.187
13/11/2012,2144.465,5231.821,1889.7,583.554,5455.918,7136.05,477.187
14/11/2012,2152.371,5262.457,1894.04,581.983,5451.09,7159.75,470.226
15/11/2012,2125.99,5262.457,1870.72,581.983,5414.816,7143.84,469.534
16/11/2012,2109.691,5262.457,1860.83,580.566,5439.277,7130.07,473.538
19/11/2012,2112.022,5188.778,1878.1,578.289,5449.547,7129.04,472.782
20/11/2012,2103.536,5188.55,1890.18,578.656,5500.578,7145.77,471.4
21/11/2012,2125.963,5186.979,1884.04,578.241,5534.18,7088.49,471.721
22/11/2012,2110.54,5213.039,1899.5,576.853,5513.367,7105.76,473.952
23/11/2012,2122.924,5232.343,1911.33,575.364,5552.34,7326.01,475.039
26/11/2012,2112.518,5273.525,1908.51,572.593,5579.418,7407.37,477.052
27/11/2012,2084.977,5211.903,1925.2,568.745,5586.449,7430.2,478.506
28/11/2012,2066.508,5157.887,1912.78,571.178,5633.719,7434.93,478.803
29/11/2012,2055.991,5168.611,1934.85,571.6,5640.449,7503.55,483.263
30/11/2012,2073.244,5076.573,1932.9,572.272,5640.449,7580.17,487.946
3/12/2012,2051.959,5132.445,1940.02,571.032,5672.699,7599.91,490.489
4/12/2012,2068.083,5053.236,1935.18,570.514,5706.277,7600.98,489.068
5/12/2012,2127.565,5073.507,1947.04,572.851,5687.719,7649.05,489.068
6/12/2012,2124.778,5072.345,1949.62,573.392,5763.637,7623.26,494.042
7/12/2012,2158.914,5069.792,1957.45,573.933,5794.199,7642.26,494.75
10/12/2012,2181.979,5107.236,1957.42,578.365,5757.539,7609.5,494.75
11/12/2012,2172.481,5137.788,1964.62,581.329,5831.5,7613.69,498.623
12/12/2012,2180.923,5211.837,1975.44,583.628,5819.789,7690.19,504.372
13/12/2012,2158.573,5210.019,2002.77,584.201,5787.949,7757.09,504.562
14/12/2012,2252.13,5169.818,1995.04,584.041,5707.109,7698.77,506.859
17/12/2012,2262.305,5186.213,1983.07,582.274,5623.848,7631.28,508.069
18/12/2012,2264.504,5177.084,1993.09,585.621,5636.59,7643.74,509.129
19/12/2012,2264.253,5154.943,1993.09,588.708,5752.387,7677.47,514.636
20/12/2012,2270.669,5131.809,1999.5,590.312,5797.738,7595.46,515.475
21/12/2012,2254.828,5119.142,1980.42,585.9,5823.938,7519.93,511.709
24/12/2012,2260.841,5119.142,1981.82,589.069,5823.938,7535.52,511.31
25/12/2012,2318.1,5119.142,1981.82,589.069,5823.938,7636.57,512.605
26/12/2012,2323.7,5140.046,1982.25,589.672,5832.828,7634.19,513.655
27/12/2012,2309.738,5141.579,1987.35,590.596,5794.887,7648.41,518.655
28/12/2012,2338.32,5181.387,1997.05,593.359,5812.727,7699.5,515.873
31/12/2012,2376.039,5181.387,1997.05,597.803,5812.727,7699.5,515.873
1/01/2013,2376.039,5181.387,1997.05,597.803,5812.727,7699.5,515.873
2/01/2013,2376.039,5211.27,2031.1,592.15,5860.988,7779.22,521.24
3/01/2013,2376.039,5258.868,2019.41,598.731,5934.047,7836.84,520.084
4/01/2013,2384.189,5300.532,2011.94,599.183,5971.449,7805.99,523.458
7/01/2013,2392.591,5278.66,2011.25,600.129,6044.906,7755.09,519.305
8/01/2013,2382.488,5287.958,1997.94,598.292,6048.898,7721.66,520.299
9/01/2013,2381.873,5239.515,1991.81,598.433,6091.18,7738.64,520.718
10/01/2013,2390.587,5157.129,2006.8,596.784,6018.566,7811.64,515.491
11/01/2013,2348.101,5133.117,1996.67,595.359,6051.75,7819.15,515.059
14/01/2013,2420.006,5255.245,2007.04,595.951,6093.898,7823.97,517.354
15/01/2013,2434.615,5299.785,1983.74,596.702,6087.668,7765.02,515.022
16/01/2013,2417.627,5317.529,1977.45,596.079,6047.52,7700.43,511.218
17/01/2013,2391.813,5287.491,1974.27,595.567,6072.18,7616.64,513.071
18/01/2013,2425.509,5395.394,1987.85,594.377,6139.207,7732.87,518.08
21/01/2013,2436.856,5335.144,1986.86,580.294,6171.699,7724.92,519.283
22/01/2013,2423.059,5307.507,1996.52,577.714,6104.898,7759.1,518.351
23/01/2013,2428.999,5316.005,1980.41,579.694,6092.527,7744.18,519.798
24/01/2013,2410.053,5316.005,1964.48,579.694,6117.27,7695.99,521.854
25/01/2013,2398.293,5352.511,1946.69,580.964,6167.637,7672.58,527.937
28/01/2013,2456.025,5321.388,1939.71,580.964,6192.418,7714.67,531.639
29/01/2013,2469.041,5335.729,1955.96,581.787,6234.727,7802,533.054
30/01/2013,2493.778,5353.099,1964.43,578.354,6271.227,7832.98,538.345
31/01/2013,2496.833,5353.994,1961.94,578.231,6242.738,7850.02,532.276
1/02/2013,2532.125,5388.795,1957.79,578.231,6318.609,7855.97,541.54
4/02/2013,2541.786,5414.158,1953.21,582.35,6435.977,7923.16,545.892
5/02/2013,2547.005,5407.281,1938.18,581.337,6470.488,7886.94,543.145
6/02/2013,2548.304,5421.224,1936.19,574.487,6431.348,7906.65,539.226
7/02/2013,2531.355,5431.09,1931.77,575.371,6459.988,7906.65,536.103
8/02/2013,2545.855,5425.004,1950.9,577.037,6458.668,7906.65,532.861
11/02/2013,2545.855,5449.41,1950.9,577.037,6458.008,7906.65,525.396
12/02/2013,2545.855,5508.085,1945.79,577.037,6459.93,7906.65,524.407
13/02/2013,2545.855,5533.433,1976.07,579.81,6527.988,7906.65,537.38
14/02/2013,2545.855,5554.407,1979.61,579.753,6513.406,7906.65,540.309
15/02/2013,2545.855,5579.011,1981.18,578.687,6521.637,7906.65,537.461
18/02/2013,2534.522,5577.168,1981.91,575.877,6565.227,7943.53,537.72
19/02/2013,2494.531,5564.088,1985.83,573.701,6620.719,7960.88,542.183
20/02/2013,2509.359,5585.608,2024.64,573.857,6648.566,8029.1,549.822
21/02/2013,2434.644,5588.22,2015.22,574.372,6667.406,7957.46,542.766
22/02/2013,2422.297,5618.687,2018.89,577.257,6665.059,7947.72,544.617
25/02/2013,2434.371,5703.965,2009.52,579.313,6721.328,7947.68,544.617
26/02/2013,2400.301,5652.629,2000.01,577.834,6630.668,7880.9,536.768
27/02/2013,2421.106,5718.626,2004.04,578.048,6616.27,7897.98,530.961
28/02/2013,2475.974,5847.943,2026.49,583.221,6721.449,7897.98,542.521
1/03/2013,2469.53,5872.613,2026.49,583.379,6642.27,7964.63,543.485
4/03/2013,2379.378,5792.885,2013.15,583.13,6637.559,7867.34,543.118
5/03/2013,2434.878,5760.698,2016.61,585.119,6711.719,7932.71,542.742
6/03/2013,2456.712,5865.67,2020.74,588.674,6835.207,7950.3,544.58
7/03/2013,2432.66,5883.932,2004.4,588.419,6725.129,7960.51,540.798
8/03/2013,2426.809,5923.628,2006.01,589.899,6833.77,8015.14,544.705
