Date,FTSE JAPAN AUTO & PARTS - PRICE INDEX,FTSE JAPAN BANKS - PRICE INDEX,FTSE JAPAN BASIC MATS - PRICE INDEX,FTSE JAPAN BEVERAGES - PRICE INDEX,FTSE JAPAN CHEMICALS - PRICE INDEX,FTSE JAPAN CON & MAT - PRICE INDEX,FTSE JAPAN CONSUMER GDS - PRICE INDEX,FTSE JAPAN CONSUMER SVS - PRICE INDEX,FTSE JAPAN ELECTRICITY - PRICE INDEX,FTSE JAPAN ELTRO/ELEC EQ - PRICE INDEX,FTSE JAPAN FD & DRUG RTL - PRICE INDEX,FTSE JAPAN FD PRODUCERS - PRICE INDEX,FTSE JAPAN FIN SVS L - PRICE INDEX,FTSE JAPAN FINANCIALS - PRICE INDEX,FTSE JAPAN FORESTRY & PAP - PRICE INDEX,FTSE JAPAN FXD LINE T/CM - PRICE INDEX,FTSE JAPAN GEN RETAILERS - PRICE INDEX,FTSE JAPAN GENERALS INDS - PRICE INDEX,FTSE JAPAN HEALTH CARE - PRICE INDEX,FTSE JAPAN INDS ENG - PRICE INDEX,FTSE JAPAN INDS TRANSPT - PRICE INDEX,FTSE JAPAN INDUSTRIAL MET - PRICE INDEX,FTSE JAPAN INDUSTRIALS - PRICE INDEX,FTSE JAPAN LEISURE GDS - PRICE INDEX,FTSE JAPAN MEDIA - PRICE INDEX,FTSE JAPAN NONLIFE INSUR - PRICE INDEX,FTSE JAPAN OIL & GAS - PRICE INDEX,FTSE JAPAN OIL & GAS PROD - PRICE INDEX,FTSE JAPAN PERSONAL GOODS - PRICE INDEX,FTSE JAPAN PHARM & BIO - PRICE INDEX,FTSE JAPAN S/W & COMP SVS - PRICE INDEX,FTSE JAPAN SUPPORT SVS - PRICE INDEX,FTSE JAPAN TCH H/W & EQ - PRICE INDEX,FTSE JAPAN TECHNOLOGY - PRICE INDEX,FTSE JAPAN TELECOM - PRICE INDEX,FTSE JAPAN TOBACCO - PRICE INDEX,FTSE JAPAN TRAVEL & LEIS - PRICE INDEX,FTSE JAPAN UTILITIES - PRICE INDEX
13/02/2007,381.28,53.59,139.13,116.49,159.95,68.05,215.94,118.98,84.16,141.49,102.41,117.51,52.34,66.76,76.34,68.78,105.41,201.48,171.03,204.95,124.03,210.13,206.89,150.41,94.5,133.91,108.38,108.22,132.63,178.73,50.41,156.16,68.93,69.23,136.97,242.66,96.32,84.9
14/02/2007,383.13,53.94,140.57,115.99,161.35,69.09,217.23,120.05,83.21,142.05,102.48,117.93,53,67.19,75.52,67.66,105.63,203.72,170.4,207.29,125.79,212.92,208.87,152.21,93.28,135.14,109.47,109.31,132.47,178.1,50.68,157.59,69.65,69.88,135.45,240.03,98.51,84.06
15/02/2007,383.37,54.45,141.49,116.13,163.21,69.47,217.72,122.56,81.84,143.57,106.73,119.12,53.13,67.74,78.02,67.97,109.37,206.23,173.23,207.29,125.99,212.86,209.68,152.64,94.08,139.31,111.46,111.29,134.83,181.3,51.19,157.3,69.89,70.21,137.2,233.46,99.26,82.9
16/02/2007,381.32,54.8,141.32,120.54,162.89,69.24,217.9,122.04,80.62,143.33,106.7,120.89,52.95,67.94,78.02,65.82,109.03,205.05,173.79,205.73,127.12,212.77,208.21,153.59,93.83,140.84,111.3,111.14,134.05,181.93,51.4,153.69,71.17,71.31,133.29,232.14,98.6,81.78
19/02/2007,380.81,54.84,143.13,121.26,162.71,69.46,217.91,122.21,79.25,144.37,106.88,120.95,53.19,68.14,78.71,65.82,110.74,205.34,174.23,208.85,127.91,218.63,210.21,153.73,93.41,141.9,110.44,110.27,133.53,182.44,51.47,155.47,71.69,71.76,132.45,237.4,97.79,80.32
20/02/2007,381.07,54.75,144.14,120.36,161.21,69.38,217.75,121.86,80.59,144.1,107.31,121.05,53.13,68.12,77.89,66.23,110.89,205.88,173.59,210.09,128.48,224.01,210.85,153.34,93.78,143.3,109.8,109.63,133.68,181.73,51.31,156.68,71.68,71.71,134.67,236.96,96.82,81.61
21/02/2007,380.33,55.36,145.55,119.54,161.68,69.21,217.89,122.41,79.4,143.59,109.15,121.75,52.87,68.71,77.42,66.63,110.81,208.31,171.99,211.77,127.56,227.94,211.17,153.82,92.98,144.77,110.07,109.9,134.66,180.03,51.27,156.97,70.95,71.1,134.99,238.71,97.64,80.48
22/02/2007,382.09,55.74,147.23,120.24,164.21,70.67,219.59,123.33,77.86,145.24,110.1,121.9,54.51,69.77,78.03,65.71,110.55,207.78,173.31,212.42,126.46,229.71,213.51,155.82,93.88,145.36,113.26,113.09,134.96,181.41,51.61,161.51,71.64,71.75,132.84,242.22,99.04,79
23/02/2007,381.9,55.63,148.82,119.9,164.6,70.9,219.7,124.33,79.46,146.15,109.91,120.77,55.69,70.22,77.75,65.71,111.52,208.59,172.7,213.94,130.18,234.26,215.88,155.86,94.51,144.01,113.91,113.74,135.84,180.82,52.32,165.31,72.43,72.57,132.7,239.15,100.11,80.49
26/02/2007,383.33,54.99,150.91,119.25,164.37,71.88,219.65,124.8,80.9,146.29,109.13,120.13,55.13,69.42,78.23,64.79,111.24,210.7,172.38,214.06,130.42,241.12,217.62,155.32,93.77,142.25,116.84,116.66,135.78,180.46,52.04,170.01,72.03,72.18,132.97,232.14,101.63,81.8
27/02/2007,384.12,54.27,149.29,119.07,163.24,71.24,220.44,124.67,82.35,145.86,109.07,120.53,54.3,68.38,78.31,66.94,110.8,211.18,174.31,212.34,129.65,237.5,215.58,156.53,93.45,141.86,117.51,117.33,135.97,182.57,51.58,165.83,72.06,72.09,137.03,239.15,101.8,83.3
28/02/2007,369.89,53.07,143.84,117.52,158.27,68.45,213.12,120.99,79.4,141.72,107.22,119.42,51.6,66.27,76.12,64.28,107.69,205.26,170.26,204.28,123.63,227.36,208.28,150.79,91.17,137.67,113.23,113.06,133.05,178.21,50.35,161.04,70.11,70.18,132.19,236.96,98.17,80.33
1/03/2007,364.82,52.56,143.74,116.3,157.85,67.59,211.14,119.25,79.09,140.61,105.69,118.53,51.06,65.59,76.54,63.77,105.24,204.07,169.91,203.07,124.2,227.56,207.15,150.34,91.32,136.55,112.54,112.37,131.42,177.77,49.88,160.93,69.37,69.46,130.7,237.84,96.96,80.06
2/03/2007,358.58,52.09,144.32,113.93,155.89,67.15,207.31,118.81,78.27,138.35,104.99,116.84,50.5,65.19,76.06,61.62,105.31,201.75,167.66,201.26,121.54,232.13,204.11,145.92,90.78,135.72,114.05,113.88,131.72,175.28,49.41,157,68.08,68.28,126.5,236.09,96.43,79.26
5/03/2007,347.93,50.86,136.8,109.82,149.62,64.7,201.11,115.05,76.47,133.44,102.93,113.71,47.72,62.97,74.97,60.6,100.85,194.37,166,192,117.1,217.04,195.57,141.3,88.42,130.17,109.14,108.98,128.45,173.73,47.24,149.04,66.25,66.24,124.5,233.46,93.67,77.35
6/03/2007,356.64,50.88,142.69,109.64,152.78,65.8,205.25,117.11,77.97,136.46,102.88,113.93,49.01,63.35,75.04,61.62,102.62,199.41,164.78,196.76,121.56,231.37,200.5,145.14,89.61,130.56,109.43,109.27,128.93,172.46,47.65,153.4,67.54,67.4,126.04,231.27,96,78.81
7/03/2007,356.09,50.71,141.76,111.3,151.85,65.85,204.69,117.55,78.62,135.21,102.99,113.88,48.83,63.43,74.5,61.01,102.45,198.52,164.69,195.78,121.26,229.79,199.82,144.13,88.92,130.8,110.34,110.17,128.97,172.49,47.38,154.11,66.21,66.23,126.02,225.57,97.13,79.41
8/03/2007,361.25,51.3,145.56,112.35,154.4,66.31,208.05,119.59,81.33,137.59,103.69,113.98,49.71,64.28,76.28,61.93,104.21,205.99,166.46,200.07,124.86,238.05,204.27,147.34,90.28,132.13,113.79,113.62,131.17,174.36,47.91,159.02,67.23,67.2,128.28,231.27,99.17,82.14
9/03/2007,361.37,51.66,145.21,111.57,153.92,65.97,208.65,120.85,81.09,137.46,104.58,113.02,51.82,65.27,74.84,62.03,106.04,208.44,165.93,199.87,123.89,237.85,203.97,149.87,90.09,132.34,114.79,114.62,129.66,173.8,48.11,158.75,68.37,68.19,128.67,228.2,100.09,81.86
12/03/2007,362.51,51.69,146.28,114.03,154.63,66.76,210.57,120.29,81.67,138.48,103.31,114.54,51.4,65.34,75.19,62.54,105.73,208.82,166.3,202.17,125.04,240.22,206.58,152.06,91.06,132.43,114.77,114.6,130.62,174.06,48.29,162.98,69.08,68.82,129.62,239.15,99.3,82.44
13/03/2007,359.14,51.2,144.31,113.85,153.96,66.42,208.88,119.23,81.58,138.34,102.97,114.33,50.47,64.55,74.91,61.93,104.63,207.31,164.66,200.36,123.43,234.94,205.03,150.28,90.06,130.04,114.13,113.96,130.6,172.36,47.94,160.78,68.44,68.21,128.43,241.34,98.46,82.36
14/03/2007,348.12,49.93,139.59,111.71,150.17,64.69,202.88,116.08,78.56,135.1,100.68,112.5,49.77,62.67,73.34,59.67,101.1,199.8,161.39,194.2,119.74,225.42,198.8,146.02,88.5,125.06,111.79,111.62,127.16,168.95,46.59,154.23,66.58,66.35,124.28,235.65,96.04,79.44
15/03/2007,352.44,49.62,142.44,112.6,151.66,64.98,205.07,116.83,80.18,137.41,100.18,113.28,50.5,62.95,74.3,60.39,102.06,206.11,162.14,199.7,120.59,232.26,202.52,147.74,88.86,127.7,113.35,113.18,128.48,169.76,46.46,156.7,67.61,67.16,125.48,238.28,96.82,80.91
16/03/2007,348.55,48.36,140.11,111.59,150.49,64.32,203.82,115.94,79.89,137.98,99.64,113.17,50.19,61.61,74.22,60.9,101.25,207.68,159.75,196.88,118.99,226.48,201.01,147.88,88.65,125.56,111.99,111.82,127.83,167.14,46.45,154.55,67.73,67.26,126.28,240.47,95.91,80.72
19/03/2007,352.07,48.18,142.03,112.75,153.18,64.86,206.65,116.43,80.43,140.03,99.73,114.48,50.26,61.71,75.57,61.82,101.01,212.9,162.84,200.58,119.2,228.66,204.02,150.52,90.31,127.13,112.52,112.35,129.69,170.32,46.53,156.98,69.26,68.54,128.98,248.79,96.41,81.3
20/03/2007,355.6,48.84,142.44,112.52,155.6,65.78,207.7,117.89,81.08,140.84,100.48,114.49,50.89,62.7,74.89,61.41,102.88,212.03,163.68,203.15,122,226.78,205.8,150.66,91.77,128.78,112.88,112.71,129.43,171.02,47.59,157.16,69.39,68.9,129.12,244.41,97.33,82.03
21/03/2007,355.6,48.84,142.44,112.52,155.6,65.78,207.7,117.89,81.08,140.84,100.48,114.49,50.89,62.7,74.89,61.41,102.88,212.03,163.68,203.15,122,226.78,205.8,150.66,91.77,128.78,112.88,112.71,129.43,171.02,47.59,157.16,69.39,68.9,129.12,244.41,97.33,82.03
22/03/2007,358.52,49.58,145.99,113.51,158.46,66.69,210.12,119.06,83.03,143.39,101.98,115.84,51.37,63.47,76.11,61.52,104.26,214.42,164.83,205.81,123.14,233.95,209.16,152.93,93.56,130.01,114.53,114.36,132.64,172.16,48.6,160.92,70.45,70.02,129.85,246.6,97.7,83.83
23/03/2007,361.77,50.31,145.6,114.02,157.65,67.13,211.78,120.32,84.12,143.6,103.02,116.17,51.18,63.91,75.78,62.44,104.91,214.42,167.6,206.7,124.09,233.86,210.02,154.21,93.98,131.14,115.72,115.55,133.14,175.26,48.39,161.9,70.52,70.04,131.24,248.79,99.17,84.89
26/03/2007,360.69,50.48,145.63,114.2,157.72,67.47,211.63,119.9,82.2,143.86,103.76,116.35,51.45,63.99,75.71,62.54,105.31,215.55,167.27,208.01,124.12,233.88,210.58,154.46,93.93,132.05,115.92,115.74,133.13,174.81,48.84,161.44,70.14,69.83,132.3,249.23,98.02,83.05
27/03/2007,355.65,49.48,145.16,113.78,156.77,67.28,209.21,118.41,80.31,143.12,103.24,114.42,51.02,63.26,75.1,61.82,104.59,214.62,164,208.55,123.09,233.79,210.14,153.09,92.58,131.04,116.78,116.61,131.57,171.3,48.18,161.16,69.44,69.09,130.62,250.1,96.31,81.35
28/03/2007,349.64,48.88,143.37,113.02,156.02,67.48,206.65,117.8,78.73,141.78,101.3,113.51,51.29,62.81,73.66,61.82,104.81,212.77,163.99,207.9,121.78,229.37,209.12,151.5,92.53,130.29,118.35,118.17,131.54,171.35,48.75,160.8,68.81,68.71,129.67,249.66,95.65,79.81
29/03/2007,349.93,48.65,143.44,111.59,156.64,67.45,206.2,117.42,79.75,142.9,101.99,112.31,50.73,62.57,72.09,62.44,104.71,215.15,162.72,208.77,122.29,229.03,210.17,151.04,92.23,131.73,118.16,117.98,131.11,169.92,48.58,161.43,68.81,68.67,130.69,246.16,94.94,80.72
30/03/2007,348.85,49.13,142.33,112.12,156.27,68.02,206.19,117.76,77.27,142.96,102.57,111.85,50.99,63.28,71,63.77,105.89,214.12,164.55,207.65,121.36,226.2,209.63,150.68,92.95,134.72,118.86,118.68,131.11,171.83,48.77,160.43,68.73,68.65,132.14,253.61,94.52,78.4
2/04/2007,343.72,48.46,137.4,112.03,152.28,66.57,203.97,115.9,75.29,140.68,102.11,114.32,50.29,62.19,69.63,63.05,104.8,211.58,162.88,202.25,116.74,216.27,204.55,149.27,91.95,132.88,116.5,116.32,129.61,170.04,48.43,155.15,68.02,67.98,130.61,251.42,92.27,76.52
3/04/2007,346.29,49.7,139.1,113.13,153.47,68.18,205.99,116.98,76.3,142.89,102.49,114.5,50.32,63.19,70.45,63.77,104.98,218.72,164.41,206.19,118.97,219.89,208.59,151.64,92.36,135.07,118.7,118.52,130.95,171.55,49.07,158.3,69.05,68.98,132.35,254.48,93.85,77.52
4/04/2007,352.54,50.56,140.94,113.82,156.17,69.48,209.36,118.93,77.4,145.86,104.89,114.55,50.66,63.98,71.34,64.28,107.47,222.22,166.48,210.53,121.07,221.87,212.45,154.28,93.55,135.89,117.26,117.09,132.59,173.84,50.41,160.18,70.63,70.62,134.49,258.42,94.91,78.71
5/04/2007,349.12,50.25,139.32,114.29,156.33,68.98,208.55,118.16,76.19,145.88,105.12,115.56,50.4,63.5,70.32,63.87,106.78,224.04,166.9,209.45,119.83,216.71,211.32,154.98,93.61,136.19,114.83,114.66,132.35,174.31,50.28,157.98,70.7,70.64,133.59,254.92,93.85,77.43
6/04/2007,348.59,50.58,139.18,114.3,156.85,68.77,208.55,117.21,75.86,146.18,102.96,115.2,49.99,63.43,70.8,63.46,104.77,225.22,165.57,209.6,119.91,215.47,211.25,155.76,93.63,135.23,115.26,115.09,132,172.9,49.8,157.06,70.73,70.55,132.02,253.17,93.88,77.14
9/04/2007,354.2,50.71,139.98,115.47,159.22,70.09,212.2,118.71,77.11,148.26,103.43,116.92,50.14,63.74,71.89,63.15,105.88,229.8,167.53,215.52,123.69,214.6,215.28,159.15,94.8,137.31,115.65,115.48,134.55,174.9,49.97,158.08,72.13,71.75,132.43,255.36,95.44,78.31
10/04/2007,350.18,51,141.56,115.5,159.23,69.73,210.55,118.44,77.25,147.37,103.02,117.41,50.24,63.95,70.45,62.44,105.78,231.6,168.01,214.45,123.77,219.85,214.6,158.3,94.69,137.98,114.74,114.57,133.08,175.43,49.6,158.25,71.71,71.31,130.98,255.36,95.18,78.42
11/04/2007,348.64,50.97,141.57,115.75,159.33,70.13,210.38,119.65,77.82,147.33,103.25,116.96,50.45,64.05,69.97,63.05,106.2,229.59,169.29,214.24,124.2,219.81,214.73,158.46,94.7,138.06,115.66,115.49,132.8,176.84,49.36,158.67,71.94,71.44,131.92,261.05,97.01,79.19
12/04/2007,344.83,50.39,142.11,114.89,158.56,69.38,208.4,118.71,76.86,145.36,102.19,115.93,49.72,63.42,70.18,62.85,105.38,229.4,168.52,213.47,123.49,222.56,213.02,156.85,94.27,139.11,116.4,116.22,132.23,176.05,49.16,157.38,70.73,70.39,130.96,261.49,96.21,78.16
13/04/2007,336.56,49.51,139.65,114.85,157.11,69.52,205.84,117.26,76.18,143.81,99.71,115.58,48.71,62.56,69.16,62.54,103.27,230.42,166.86,211.46,124.54,216.89,211.22,156.52,93.05,138.94,114.68,114.51,131.8,174.22,49.01,154.3,69.93,69.7,128.53,265.87,95.83,77.42
16/04/2007,339.29,49.59,140.94,117.62,159.03,70.41,208.72,119.48,77.8,146.17,101.12,117.42,48.57,62.78,70.31,63.46,104.66,233.79,170.28,213.57,125.13,218.18,214.04,159.95,95.21,139.69,116.34,116.17,133.34,177.85,49.6,157.02,71.53,71.16,129.68,271.13,97.99,79.1
17/04/2007,338.64,49.18,139.88,115.9,157.25,69.32,207.61,118.36,77.07,145.75,100.68,115.95,48.77,62.41,70.1,63.36,104.17,231.93,168.74,212.63,126.32,217.27,213.55,159.15,94.45,137.83,116.7,116.52,131.44,176.28,49.18,158.11,71.58,71.1,129.47,267.18,96.61,78.36
18/04/2007,342.54,49.35,141.66,116.78,158.25,69.8,209.53,118.87,78.02,146.26,100.18,117.66,49.79,63.16,71.39,62.85,104.41,230.45,170.5,214.64,129.57,221.33,215.15,159.8,94.81,139.51,116.68,116.51,133.31,178.12,49.06,159.24,71.75,71.21,128.25,264.99,97.42,79.33
19/04/2007,340.65,48.57,139.36,114.13,155.27,68.95,206.89,117.36,76.65,144.43,99.23,115.98,49.79,62.45,70.5,62.13,102.96,227.57,167.55,211.58,128.32,218.23,212.2,156.21,93.87,136.56,114.8,114.62,131.29,175,48.37,156.45,70.26,69.81,126.82,264.12,96.08,77.84
20/04/2007,343.92,48.45,138.81,115.85,155.87,68.91,208.12,117.57,76.61,146.08,99.13,117.92,49.59,62.34,71.04,62.13,102.39,233.1,168.52,213.32,127.86,215.59,213.15,156.56,95.36,138.23,114.89,114.72,132.05,176.1,48.14,154.77,70.58,70.02,127.45,259.74,96.37,77.82
23/04/2007,345.43,48,137.77,115.15,153.65,68.25,208.49,116.97,76.66,145.79,98.65,117.6,48.93,61.85,70.7,61.62,102.13,230.91,168.77,215.11,127,215.37,213.12,156.66,95.38,137.87,115.24,115.07,131.37,176.47,47.98,154.69,70.75,70.13,126.87,262.37,95.59,77.96
24/04/2007,343.62,47.95,136.78,116.49,151.51,68.32,207.8,117.31,77.16,145.06,98.4,117.61,48.99,61.9,70.78,62.23,102.42,231.62,168.14,213.91,126.91,215.13,212.39,156.5,95.49,138.76,116.94,116.76,129.97,175.77,48.6,154.21,71.26,70.7,128.6,261.05,96.07,78.47
25/04/2007,337.17,47.44,134.68,116.2,149.17,67.21,205.01,116.39,76.66,143.6,98.58,116.95,48.53,61.22,69.77,61.11,101.57,230.41,166.43,211.09,125.33,211.84,209.56,155.07,94.52,137.13,116,115.82,129.26,173.91,49.28,151.26,71.29,70.88,125.43,257.55,95.13,77.86
26/04/2007,340.14,47.43,139.02,118.04,153.34,68.16,206.99,117.75,76.48,145.44,99.66,118.81,47.9,61.24,69.97,61.62,102.83,233.37,167.28,215.3,128.22,219.88,213.18,156.43,94.77,136.27,116.62,116.44,130.83,174.71,49.63,154.3,71.8,71.39,125.18,261.49,96.48,77.43
27/04/2007,343.63,47.15,138.03,117.71,153.4,67.69,207.64,116.31,75.64,144.96,98.82,118.55,48.25,61.1,69.3,61.01,102.08,232.7,167.64,215.33,130.39,216.78,213.54,155.81,94.24,136.08,115.85,115.68,131.01,174.73,48.67,156.17,71.33,70.77,125.44,256.67,94.73,76.44
30/04/2007,343.63,47.15,138.03,117.71,153.4,67.69,207.64,116.31,75.64,144.96,98.82,118.55,48.25,61.1,69.3,61.01,102.08,232.7,167.64,215.33,130.39,216.78,213.54,155.81,94.24,136.08,115.85,115.68,131.01,174.73,48.67,156.17,71.33,70.77,125.44,256.67,94.73,76.44
1/05/2007,342.25,46.91,138.41,116.87,153.01,67.35,207.41,115.58,74.09,142.82,98.47,117.63,48.4,60.76,68.61,60.6,101.03,230.06,167.11,213.14,129.37,218.63,211.72,156.74,93.67,134.88,116.23,116.05,130.88,174.27,48.25,156.48,70.92,70.33,127.14,252.73,94.29,75.02
2/05/2007,340.4,47.47,140.76,116.75,154.29,68.54,207.43,115.73,73.98,142.99,98.76,118.05,48.95,61.52,68.75,61.41,101.44,230.74,167.2,212.97,130.74,224.3,213.42,157.48,93.73,136.49,118.33,118.15,131.47,174.33,48.72,160.7,71.19,70.67,128.71,256.23,94.23,74.96
3/05/2007,340.4,47.47,140.76,116.75,154.29,68.54,207.43,115.73,73.98,142.99,98.76,118.05,48.95,61.52,68.75,61.41,101.44,230.74,167.2,212.97,130.74,224.3,213.42,157.48,93.73,136.49,118.33,118.15,131.47,174.33,48.72,160.7,71.19,70.67,128.71,256.23,94.23,74.96
4/05/2007,340.4,47.47,140.76,116.75,154.29,68.54,207.43,115.73,73.98,142.99,98.76,118.05,48.95,61.52,68.75,61.41,101.44,230.74,167.2,212.97,130.74,224.3,213.42,157.48,93.73,136.49,118.33,118.15,131.47,174.33,48.72,160.7,71.19,70.67,128.71,256.23,94.23,74.96
7/05/2007,342.98,48.47,144.4,116.98,156.2,69.75,209.83,116.79,74.42,144.65,100.13,118.33,50.06,63.03,68.89,63.36,102.99,237.39,167.11,217.01,133.2,233.22,217.65,160.58,94.12,138.36,120.18,120,132.79,174.24,49.59,165.89,72.98,72.35,131.1,263.24,94.76,75.59
8/05/2007,341.15,49.13,144.7,117.79,155.6,69.62,208.9,117.1,73.35,143.37,100.87,117.78,50.29,63.44,69.29,63.67,103.27,240.86,166.15,217.2,132.86,234.94,217.09,159.98,94.22,137.19,121.97,121.79,131.67,173.07,49.91,165.26,72.69,72.2,132.53,262.37,94.91,74.5
9/05/2007,341.38,49.84,147.35,120.42,156.03,69.37,209.82,117.1,72.4,143.27,100.74,118.33,51.13,64.39,69.77,63.15,103.18,240.49,166.74,219.3,138.54,242.67,219.83,161.2,95.17,139.14,121.78,121.6,133.41,173.71,49.49,171.37,73.43,72.71,130.66,259.3,94.72,73.56
10/05/2007,335.81,49.71,146.38,119.31,154.75,70.43,207.87,116.09,72.42,143.62,99.73,118.24,51.36,64.44,71.48,61.93,101.95,239.39,164.9,218.05,137.59,241.03,219.76,160.65,94.38,138.68,120.01,119.83,132.92,171.72,49.44,171.24,72.79,72.16,128.35,260.18,94.12,73.55
11/05/2007,336.98,49.42,145.45,118.42,153.65,69.26,206.67,115.67,72.13,141.59,99.08,117.05,50.98,63.97,71.41,62.03,101.45,236.53,164.2,215.67,135.72,239.58,216.74,157.74,93.32,138.06,119.67,119.49,131.59,170.96,49.37,168.43,71.57,71.14,127.57,259.74,94.13,73.11
14/05/2007,343.31,49.55,145.79,119.86,153.73,69.5,209.26,115.7,73.56,141.51,99.01,118.83,50.84,64.19,71.21,57.93,101.32,233.57,167.39,213.98,135.32,240.58,216.46,158.6,93.32,140.74,119.68,119.51,132.13,174.34,49.01,169.84,72.05,71.45,127.2,264.12,94.3,74.55
15/05/2007,342.86,49.14,143.29,117.87,151.31,67.93,207.78,114.45,73.32,139.73,98.75,116.08,50.2,63.58,71.83,59.88,100.86,227.31,165.84,210.71,132.75,235.84,212.84,157.08,92.32,139.78,119.99,119.82,129.84,172.76,48.14,166.82,71.22,70.55,129.71,264.12,92.71,74.33
16/05/2007,344.49,48.68,143.44,118.26,151.25,67.04,208.66,113.8,73.98,140.46,99.56,115.57,49.71,63.17,71.83,59.47,100.69,225.1,165.75,211.73,132.45,236.39,213.27,158.12,91.94,139.97,121.9,121.72,130.67,172.7,47.26,167.88,71.46,70.53,129.99,261.93,91.54,74.9
17/05/2007,344.47,48.15,143.85,117.98,152.05,66.71,209.53,113.71,72.92,141.07,99.29,113.87,49.09,62.64,71.63,57.83,100.53,222.83,165.22,211.01,132.27,236.66,212.5,160.79,92.84,141.24,121.11,120.93,131.1,172.18,47.27,165.63,71.6,70.65,128.16,257.11,91.28,73.91
18/05/2007,344.21,47.89,141.72,117.14,151.9,66.26,208.89,113.61,72.19,140.37,99.55,113.57,48.34,62.23,72.04,57.42,99.88,222.02,165.35,208.63,130.84,230.03,210.54,160.14,91.43,142.55,121.49,121.3,130.93,172.45,47.18,163.31,71.52,70.56,127.05,254.48,91.81,73.14
21/05/2007,344.95,48.34,143.45,118.06,152.95,66.93,210.34,113.79,73.1,141.9,100.01,112.56,47.97,62.52,72.39,58.14,100.04,226.64,164.92,213.1,135.8,234.03,214.5,163.08,91.39,141.89,123.76,123.58,130.37,171.96,47.44,166.99,71.96,70.99,129.21,254.92,91.93,74.01
22/05/2007,342.44,50.14,144.54,118.75,154.04,68.41,210.87,114.96,72.98,142.76,101.13,112.83,49.69,64.38,71.7,58.04,102.03,230.86,166.52,216.72,137.33,236.11,217.61,165.32,91.84,143.16,123.49,123.3,132.02,173.77,47.82,170.07,72.89,71.84,128.16,254.04,92.45,73.91
23/05/2007,344.77,52.06,143.24,119.82,154.24,67.11,212.17,115.79,72.65,142.9,101.7,113.6,50.74,66.03,72.18,58.55,103.43,230.21,165.9,215.67,135.63,231.65,215.79,166.33,92.27,144.94,123.59,123.41,132.74,172.96,47.66,166.62,73,71.9,128.09,254.04,92.84,73.65
24/05/2007,348.55,52.15,142.18,119.4,152.8,66.47,213.04,114.96,72.01,143.39,101.45,112.69,50.61,65.93,72.31,57.32,102.47,227.88,164.79,216.57,134.4,230.23,216.41,165.18,91.79,142.15,124.47,124.28,133.07,171.77,47.61,169.08,73.26,72.1,126.99,266.31,92.13,73.04
25/05/2007,344.12,51.26,140.3,117.81,150.82,65.35,210.38,113.51,70.8,142.53,100.84,110.89,49.95,64.76,71.44,56.71,101.54,226.04,163.66,214.84,133.71,227.11,214.14,163.43,90.11,138.96,123.7,123.51,129.77,170.7,47.69,165.76,72.39,71.4,125.01,266.75,90.73,71.88
28/05/2007,345.96,51.23,141.64,118.83,151.5,65.78,211.6,113.39,71,144.18,100.42,110.99,49.94,64.69,71.37,56.71,100.95,227.05,164.5,217.59,132.59,230.43,216.18,164.58,90.51,139.58,124.89,124.7,130.33,171.6,48.18,167.68,72.88,71.93,126.35,270.69,90.85,72.06
29/05/2007,348.26,52.11,142.6,118.93,152.62,66.18,212.65,113.96,72.21,144.65,100.25,112.05,50.51,65.68,71.43,56.91,102.03,229.22,165.78,218.44,134.44,231.95,217.43,165.13,90.52,141.75,124.77,124.58,130.27,172.99,48.14,169.01,73.21,72.19,126.44,270.69,91.29,73.23
30/05/2007,345.72,51.89,142.94,118.43,152.47,65.81,211.82,113.61,72.64,143.64,100.23,111.21,50.36,65.42,71.84,57.12,101.78,227.63,165.94,217.26,135.28,233.17,216.56,164.95,90.73,140.48,122.92,122.74,130.26,173.18,47.94,168.96,73.01,71.98,125.87,274.63,90.77,73.66
31/05/2007,348.72,52.2,144.8,119.4,154.96,66.56,214.25,114.41,73.28,146.32,100.16,112.99,50.82,66.12,70.88,58.65,101.88,230.06,166.98,222.18,138.48,235.85,221.12,167.26,91.41,142.87,125.03,124.85,132.37,174.21,48.49,173.79,73.92,72.86,128.63,277.7,91.93,74.32
1/06/2007,352.99,52.24,147.56,119.7,156.73,67.02,215.3,114.78,73.68,146.25,99.66,112.6,51.18,66.49,70.6,57.63,101.69,232.47,166.97,223.93,140.67,242.22,223.42,167.17,91.05,145.08,127.05,126.86,132.51,174.31,48.73,178.77,74.43,73.34,127.93,274.63,92.94,74.78
4/06/2007,355.85,52.23,149.32,118.18,156.98,67.2,216.01,114.53,73.36,145.76,99.05,112.52,50.95,66.64,70.68,56.19,100.83,234.3,166.49,227.1,144.63,247.46,225.06,167.12,91.41,147.2,128.69,128.5,132.26,173.93,48.22,179.7,74.67,73.41,125,276.82,93.03,74.57
5/06/2007,358.83,52.05,149.31,118.84,158.21,66.91,216.8,114.87,73.45,146.13,98.75,112.85,50.87,66.51,70.69,56.3,100.78,236.96,167.91,228.13,145.21,245.75,225.72,166.7,92.34,149.26,132.89,132.69,132.4,175.45,48.33,180.11,74.77,73.52,125.22,274.19,93.47,74.63
