Date,FTSE USA H/C EQ & SVS - PRICE INDEX,FTSE USA TRAVEL & LEIS - PRICE INDEX,FTSE USA TOBACCO - PRICE INDEX,FTSE USA TCH H/W & EQ - PRICE INDEX,FTSE USA SUPPORT SVS - PRICE INDEX,FTSE USA S/W & COMP SVS - PRICE INDEX,FTSE USA REIT - PRICE INDEX,FTSE USA PHARM & BIO - PRICE INDEX,FTSE USA PERSONAL GOODS - PRICE INDEX,FTSE USA OIL & GAS PROD - PRICE INDEX,FTSE USA OIL & GAS - PRICE INDEX,FTSE USA NONLIFE INSUR - PRICE INDEX,FTSE USA MINING - PRICE INDEX,FTSE USA LEISURE GDS - PRICE INDEX,FTSE USA LIFE INSURANCE - PRICE INDEX,FTSE USA INDUSTRIAL MET - PRICE INDEX,FTSE USA INDS TRANSPT - PRICE INDEX,FTSE USA FD & DRUG RTL - PRICE INDEX,FTSE USA FD PRODUCERS - PRICE INDEX,FTSE USA FIN SVS L - PRICE INDEX,FTSE USA FORESTRY & PAP - PRICE INDEX,FTSE USA FXD LINE T/CM - PRICE INDEX,FTSE USA GEN RETAILERS - PRICE INDEX,FTSE USA GENERAL INDS - PRICE INDEX,FTSE USA INDS ENG - PRICE INDEX,FTSE USA INDUSTRIALS - PRICE INDEX,FTSE USA MEDIA - PRICE INDEX,FTSE USA TECHNOLOGY - PRICE INDEX,FTSE USA TELECOM - PRICE INDEX,FTSE USA UTILITIES - PRICE INDEX,FTSE USA AERO/DEFENSE - PRICE INDEX,FTSE USA AUTO & PARTS - PRICE INDEX,FTSE USA BEVERAGES - PRICE INDEX,FTSE USA CON & MAT - PRICE INDEX,FTSE USA ELTRO/ELEC EQ - PRICE INDEX,FTSE USA BANKS - PRICE INDEX,FTSE USA BASIC MATS - PRICE INDEX,FTSE USA CHEMICALS - PRICE INDEX,FTSE USA CONSUMER GDS - PRICE INDEX,FTSE USA CONSUMER SVS - PRICE INDEX,FTSE USA ELECTRICITY - PRICE INDEX,FTSE USA FINANCIALS - PRICE INDEX,FTSE USA HEALTH CARE - PRICE INDEX
30/04/2007,1743.06,649.71,1620.19,461.97,1659.06,523.06,121.51,721.25,1219.88,854.65,819.03,707.41,629.13,400.29,659.4,709.32,626.09,570.54,934.15,1385.2,353.91,214.53,930.07,411.66,679.62,758.19,552.17,477.84,466.11,455.86,603.03,250.94,953.23,478.92,1102.86,633.37,460.97,515.74,607.66,845.2,526.27,826.98,832.01
1/05/2007,1748.11,653.84,1616.76,463.84,1676.12,525.44,120.34,724.18,1212.92,858.35,822.32,707.78,627.96,402.29,655.25,704.24,623.11,569.2,930.77,1387.55,353.84,215.38,933.7,414.71,682.85,761.81,552.7,479.88,467.34,460.71,604.23,251.48,959.69,481.55,1106.97,635.62,458.41,512.2,606.28,847.34,532.14,827.75,835.06
2/05/2007,1765.77,666.62,1623.68,468.41,1680.6,526.46,121.31,725.7,1214.28,864.15,828.51,711.7,639.75,404.3,663.84,710.29,630.25,575.84,930.65,1399.95,357.43,217.03,935.18,417.18,692.43,767.8,559.89,482.96,472.84,463.16,608.05,256.5,964.62,487.51,1122.65,636.73,464.46,519.1,607.94,855.16,535.3,832.25,839.08
3/05/2007,1764.42,663.57,1638.33,469.47,1692.55,531.45,121.7,727.99,1203.45,873.42,837.13,714.11,648.51,405.39,678.24,716.82,641.9,576.06,922.44,1412.98,353.87,220.37,934.22,417.49,694.86,771.71,561.33,485.56,479.34,462.07,610.2,252.65,969.55,489.66,1131.61,638.43,469.13,525.46,606.8,854.95,533.76,836.96,840.6
4/05/2007,1768.67,663.3,1627.77,472.42,1693.89,530.32,120.32,733.03,1210.45,872.04,836.27,715.54,650.28,402.04,681.55,723.76,644.84,575.23,925.03,1423.95,363.21,221.88,934.46,416.55,695.09,771.92,562.84,486.84,481.88,462.4,609.9,254.49,972.63,491.31,1136.99,639.6,471.36,525.85,607.79,855.55,534.38,839.16,845.14
7/05/2007,1776.25,660.95,1624.14,473.55,1690.61,530.36,120.88,735.18,1206.82,873.16,836.75,722.22,655.02,400.89,684.16,756.38,642.28,576.43,927,1422.01,363.77,222.59,935.81,417.14,694.01,773.33,566.35,487.51,482.94,466.04,618.4,252.58,976.02,492.66,1130.83,640.84,477.56,529.52,607.28,857.51,539.29,841.6,848.01
8/05/2007,1771.17,658.68,1611.34,476.94,1690.39,530.45,119.85,733.02,1203.98,876.34,838.28,719.83,650.12,404.38,682.29,769.05,647.98,579.01,922.3,1421.02,362.1,221.45,930.61,415.37,696.57,772.66,565.21,489.54,480.89,463.71,615.93,254.32,970.53,491.71,1132.22,639.03,476.9,526.94,605.08,855.12,536.67,839.31,845.53
9/05/2007,1771.44,661.76,1610.31,476.53,1704.47,531.7,121.24,733.2,1208.9,875.3,838.26,723.18,663.3,401.4,683.03,768.75,647.24,582.08,924.09,1429.05,365.97,222.82,939.88,418.31,708.55,777.68,562.22,489.8,483.75,464.49,618.68,255.22,969.74,495.72,1135.98,643.47,480.26,529.7,606.1,858.26,538.34,844.42,845.72
10/05/2007,1758.55,654.49,1598.64,470.93,1691.05,527.1,119.22,715.47,1193.45,857.52,821.57,721.01,646.69,398.11,676.32,751.8,635.48,572.95,911.99,1407.11,361.17,220.02,928.84,413.67,696.78,767.52,556.2,484.69,477.55,459.43,611.45,251.44,959.46,487.99,1111.89,632.75,472.18,522.57,599.23,848.11,532.36,833.31,830.1
11/05/2007,1767.44,660.26,1612.72,477.38,1704.02,534.08,120.97,719.83,1190.4,875.81,839.63,726.05,661.69,399.56,683.33,759.99,643.19,572.38,914.45,1425.7,364.14,223.5,928.13,416.79,706.94,773.94,561.97,491.23,485.05,462.92,615.05,255.41,963.85,491.19,1119.17,635.75,477.31,526.67,602.03,851.66,536.63,840.27,834.86
14/05/2007,1762.43,656.69,1621.62,475.01,1693.91,532.05,120.11,720.4,1182.47,879.79,842.88,723.41,654.23,396.86,681.32,759.03,638.96,574.27,913.94,1414.08,363.06,225.28,926.02,414.11,709.48,770.9,561.62,489.04,487.11,464.4,615.92,259.06,962.55,488.92,1112.52,632.27,475.72,525.73,602,850.39,538.47,835.45,834.49
15/05/2007,1762.27,655.33,1633.26,470.34,1686.75,528.7,118.01,718.03,1175.28,878.47,842.66,721.85,653.21,393.22,683.37,768.88,642.08,574.17,917.98,1405.65,361.92,227.84,918.12,415,709.69,772.12,560.45,484.97,490.68,465.47,618.81,259.64,966.49,486.57,1114.3,632.75,480.04,532.36,603.26,846.66,540,833.24,832.65
16/05/2007,1781.18,659.66,1645.94,474.86,1706.93,534.93,116.58,724.42,1192.82,882.34,846.97,724.95,646.22,392.01,685.38,765.63,651.34,583.37,926.92,1420.25,358.33,230.81,919,416.27,708.02,776.78,565.97,490.09,496.98,468.52,622.83,259.09,975.62,488.69,1122.58,643.21,480.84,536.94,609.44,852.3,543.79,841.25,840.58
17/05/2007,1770.14,658.68,1639.97,473.57,1710.32,533.18,114.33,721.69,1193.52,891.55,858.07,722.91,645.9,391.02,683.84,762.5,653.27,582.31,926.3,1418.21,360.58,230.23,921.04,414.49,702.2,776.01,563.84,488.64,496.06,466.69,625.73,258.4,969.69,490.96,1117.75,641.97,481.92,539.29,608.38,851.62,540.96,838.57,836.71
18/05/2007,1773.42,665.4,1646.21,475.34,1724.85,538.14,112.87,726.15,1195.79,907.06,872.22,723.92,655.81,395.12,685.34,771.1,650.51,587.58,933.78,1431.9,362.59,230.58,931.87,418.22,702.63,779.29,568.28,491.63,497.5,468.99,625.38,259.57,979.9,492.86,1121.76,643.6,485.42,541.5,611.91,860.06,543.56,841.12,840.65
21/05/2007,1768.91,664.96,1663.32,478.29,1732.48,539.36,113.69,728.05,1198.3,913.28,878.75,724.52,664.44,398.11,685.7,764.34,647.08,582.17,933.63,1436.32,361.89,229.33,928.57,419.04,708.25,781.28,571.04,493.85,498.45,469.64,626.83,259.79,971.15,496.05,1129.2,642.51,485.08,540.53,611.98,859.05,544.13,841.77,841.38
22/05/2007,1771.83,675.87,1678.42,481.08,1731.06,537.87,115.28,727.94,1200.16,906.48,871.07,725.05,655.96,400.01,685.83,758.33,641.63,580.95,934.51,1439.67,361.58,229.3,926.04,420.84,712.29,780.79,569.67,494.91,498.02,467.89,620.67,259.72,969.48,497.29,1129.93,642.92,482.94,539.68,613,859.38,541.78,843.44,841.76
23/05/2007,1779.49,671.36,1671.3,476.47,1734.73,534.17,114,727.96,1198.72,906.9,873.34,724.69,670.12,400.25,679.25,769.37,642.54,583.99,931.47,1445.04,360.75,229.36,926.06,423.23,709.2,782.06,570.98,490.74,499.52,462.26,617.92,261.3,969.2,497.77,1134.07,641.26,484.81,537.88,612.44,859.72,535.11,842.09,843.02
24/05/2007,1778.94,662.99,1650.9,467,1721.06,526.57,111.82,724.05,1190.47,894.43,859.47,718.72,661.54,397.51,674.03,762.66,638.93,582.13,928.57,1426.09,357.23,228.53,926.31,420.31,700.04,777.15,563.68,482.17,498.21,449.67,619.17,254.74,966.8,493.51,1121.09,637.59,478.64,530.16,608.47,854.27,520.01,834.4,839.94
25/05/2007,1784.29,664.12,1658.5,470.22,1740.56,534.12,113.01,723.76,1193.08,907.9,871.6,720.99,673.66,398.42,676.19,779.11,641.69,588.07,931.77,1423.45,361.36,229.91,926.98,422.84,706.46,782.35,567.83,487.04,500.93,448.92,622.28,254.85,973.16,494.12,1132.05,638.82,485.06,535.33,610.66,857.9,519.3,835.95,840.58
28/05/2007,1784.29,664.12,1658.5,470.22,1740.56,534.12,113.01,723.76,1193.08,907.9,871.6,720.99,673.66,398.42,676.19,779.11,641.69,588.07,931.77,1423.45,361.36,229.91,926.98,422.84,706.46,782.35,567.83,487.04,500.93,448.92,622.28,254.85,973.16,494.12,1132.05,638.82,485.06,535.33,610.66,857.9,519.3,835.95,840.58
29/05/2007,1784.5,664.97,1668.74,473.94,1744.01,537.32,117.52,724.32,1198.38,899.78,864.16,721.08,677.64,399.99,677.75,776.84,646.64,589.88,933.51,1433.98,360.46,230.21,927.71,421.46,709.6,783.84,565.93,490.49,501.64,451.92,626.59,253.98,976.6,495.36,1134.66,637.98,483.93,532.95,613.27,857.78,522.64,839.48,841.05
30/05/2007,1783.03,665.77,1670.99,476.48,1756.4,543.47,121.06,723.15,1212.58,917.14,881.79,723.42,691.25,404.94,681.19,793.75,648.27,590.24,937.44,1446.87,363.21,233.36,934.92,424.89,724.37,790.78,570.91,494.4,509.42,456.43,631.4,255.7,985.11,502.81,1145.72,639.41,490.66,538.6,617.1,863.03,528.6,844.73,839.91
31/05/2007,1782.17,671.08,1660.83,481.16,1765.87,541.62,120.42,725.22,1216.85,911.36,875.15,723.91,696.44,404.17,680.93,795.25,657.21,588.58,938.21,1444.86,366.84,234,941.69,424.99,730.29,794.89,568.03,496.43,510.72,457.89,635.78,254.34,985.87,504.71,1155.31,636.4,492.25,539.38,616.27,864.85,530.88,842.55,841.36
1/06/2007,1789.56,677.41,1678.63,482.16,1773.81,542.67,120.39,726.58,1225.7,923.4,884.78,725.4,705.91,406.41,682.95,810.83,662.46,594.47,945.09,1452.5,369.65,230.49,953.94,425.47,728.89,796.45,570.19,497.44,504.95,455.62,634.62,255.6,987.85,506.47,1161.3,638.83,498.27,544.85,618.69,872.76,527.8,845.46,843.59
4/06/2007,1790.97,679.93,1675.49,483.51,1773.19,544.22,121.01,725.29,1230.16,932.61,896.3,727.53,705.76,406.51,680.64,802.21,660.82,588.86,943.77,1451.98,371.25,231.61,964.29,427.72,729.4,798.37,570.81,498.83,508.09,454.11,635.02,255.66,982.39,510.86,1165.9,636.64,497.08,544.13,617.64,876.24,525.91,844.87,842.83
5/06/2007,1781.44,679.81,1651.41,483.15,1765.41,543.66,118.83,722.32,1222.18,930.53,893.48,723.33,696.89,406.55,676.27,797.72,655.74,583.94,936.22,1446.56,368.28,229.68,953.34,423.61,734.8,793.69,567.41,498.4,503.59,447.68,632.83,253.38,977.21,505.29,1157.86,632.41,495.4,544.49,614.03,869.62,517.71,839.37,839.02
6/06/2007,1770.94,672.03,1650.55,479.2,1754.83,536.97,117.89,714,1202.98,920.13,883.91,721.3,684.5,405.41,669.64,790,645.1,578.27,929.58,1435.77,364.18,229.09,948.65,421,724.53,786.77,562.07,493.44,501.38,441.09,629.65,253.93,969.84,495.82,1146.17,626.43,488.36,536.29,609.87,862.69,509.84,833.07,830.99
7/06/2007,1754.08,659.85,1620.67,471.15,1724.62,527.41,113.98,700.17,1187.06,903.1,866.41,712.77,662.09,397.01,657.87,769.9,631.03,574.88,921.86,1406.12,357.52,225.17,930.41,414.18,711.27,773.1,553.78,484.94,492.03,426.97,621.09,249.38,957.67,481.67,1126.07,618,477.83,526.86,600.78,848.97,492.82,819.23,817.73
8/06/2007,1766.49,667.6,1636.3,480.13,1734.78,533.96,115.58,704.47,1195.82,910.01,872.61,716.05,672.23,400.17,666.01,791.9,641.13,579.36,927.53,1425.54,362.31,228.95,941.33,421.11,721.29,784.08,556.68,492.81,499.33,431.26,630.09,254.16,962.82,490.68,1137.52,624.83,486.19,534.85,606.31,856.76,497.97,827.99,823.01
11/06/2007,1760.69,667.14,1639.63,478.03,1741.63,533.94,113.54,705.77,1194.48,914.62,878.75,718.85,674.21,402.27,670.12,768.09,639.08,576.8,930.41,1438.12,358.05,228.43,937.12,421.73,726.22,784.86,557.64,491.56,498.45,435.75,627.33,255.51,963.29,491.68,1143.51,626.34,483.19,534.72,606.83,855.09,503.43,830.66,823.06
12/06/2007,1750.84,665.49,1636.23,474.57,1728.84,529.15,111.56,698.74,1189.32,904.98,868.26,714.84,673.58,396.35,662.07,757.64,626.29,569.39,924.5,1424.38,353.23,224.12,925.07,417.83,722.1,776.83,551.21,487.64,489.46,429.28,621.93,252.86,956.7,484.58,1129.73,618.05,478.66,529.44,601.84,845.83,495.77,821.52,816.12
13/06/2007,1760.12,671.1,1638.52,480.37,1752.83,536.52,114.29,706.69,1202.91,918.41,884.48,721.1,694.18,404.24,670.61,775.44,639.32,574.72,937.7,1452.53,360.32,226.97,935.49,425.7,744.46,791.55,558.2,493.96,496.18,437.7,630.94,258.53,964.16,494.41,1152.18,628.48,489.88,541.02,607.58,855.15,505.74,834.73,823.67
14/06/2007,1763.51,671.42,1641.65,485.62,1751.83,538.31,113.04,707.21,1200.74,934.73,901.22,722.33,705.63,410.14,671.32,786.53,648.93,574.49,939.21,1447.48,359.26,229.62,936.77,427.52,748.95,796.38,564.01,497.76,500.55,439.37,635.84,262.57,963.86,498.81,1160.6,627.44,493.23,542.71,608.79,858.43,507.99,833.17,824.61
15/06/2007,1771.93,675.24,1646.67,492.52,1757.67,539.99,114.15,712.89,1196.57,947.42,912.73,722.51,711.01,413.94,674.75,792.06,651.51,578.2,940.88,1453.49,363.04,228.45,938.57,430.94,751.53,800.63,567.03,502.48,498.88,446.1,636.38,266.45,965.53,505.62,1168.04,630.23,498.26,549.17,610.44,862.02,516.37,836.45,830.3
18/06/2007,1769.83,673.53,1633.73,494.07,1761.79,541.71,112.12,708.4,1195.36,950.79,916.13,721.95,699.49,414.73,674.54,789.1,644.38,577.23,940.66,1455.14,363.19,227,936.7,429.59,754.74,798.39,565.34,504.07,497.22,441.97,631.97,265.53,970.51,505.98,1170.18,630.39,498,551.01,609.13,859.98,511.35,835.62,826.63
19/06/2007,1771.72,676.71,1619.64,493.53,1762.13,542.57,112.54,709.43,1191.39,946,913.55,724.1,711.21,412.86,676.26,787.33,643.79,576.53,933.5,1454.6,363.89,228.68,931.9,437.54,760.5,804.71,568.86,504.09,499.95,443,634.88,266.15,964.06,504.39,1169.95,633.95,500.72,555.18,606.3,860.43,511.4,838.34,827.72
20/06/2007,1747.78,666.52,1594.31,488.69,1750.57,536.6,109.87,698.82,1181.68,916.43,887.23,716.22,690.62,405.37,664.05,768.44,638.42,573.28,925.53,1428.67,360.15,225.26,933.13,433.46,756.96,798.12,566.88,498.89,492.85,431.78,630.25,266.73,958.4,499.9,1155.88,623.8,493.41,550.3,602.08,857.36,498.13,824.89,815.78
21/06/2007,1749.94,661.99,1600.39,496.45,1754.58,540.28,109.47,701.09,1180.72,934.06,904.71,717.72,695.64,408.95,664.64,778.35,645.32,579.12,945.72,1433.9,364.68,225.67,934.58,432.81,761.7,800.7,566.42,504.91,493.83,435.62,632.75,269.12,966.36,503.33,1165.19,624.42,498.19,554.86,606.3,857.66,501.67,826.17,817.82
22/06/2007,1730.69,658.37,1589.69,489.63,1741.85,533.67,108.64,688.07,1165.16,918.98,896.85,712.15,687.26,408.35,653.76,772.85,637.91,573.28,935.29,1405.13,362.01,221.95,927.14,428.84,754.4,792.92,560.59,498.29,486.94,428.25,624.94,270.65,955.27,497.02,1158.46,612.65,495.34,552.69,600.32,850.32,492.99,813,804.92
25/06/2007,1722.18,659.54,1604.44,486.84,1727.6,534.5,106.8,689.2,1162.2,915.68,889.56,711.22,676.06,406.4,651.91,760.09,638.72,572.37,928.81,1392.85,359.16,222.38,924.75,427.36,748.67,790.02,559.96,496.97,487.25,429.91,624.67,269.87,951.66,492.11,1154.52,609.79,490.26,548.84,599.24,849.2,495.79,808.32,804.28
26/06/2007,1726.19,659.17,1627.02,485.05,1736.67,534.52,106.71,693.91,1160.28,902.02,875.97,709.78,658.7,404.81,653.17,739.22,633.56,563.24,924.3,1388.39,353.1,222.11,920.98,425.64,741.23,786.45,558.68,495.93,486.74,428.45,621.14,268.73,952.54,486.29,1149.55,608.67,483.63,545.98,599.35,845.67,494.21,806.72,808.44
27/06/2007,1737.48,659.53,1642.44,492.24,1749.16,539.27,109.24,698.38,1172.63,915.7,889.28,709.56,666.25,410.04,658.83,748.25,639.42,568.18,933.71,1403.68,353.37,224.4,932.18,427.12,745.73,790.6,560.85,502.03,490.36,434.49,623.99,273.82,960.98,492.53,1150.12,613.53,485.57,545.93,605.27,851.82,501.68,813.27,813.68
28/06/2007,1740.34,658.99,1636.5,492.19,1745.68,540.15,108.41,698.45,1177.94,915.13,885.86,712.15,672.27,407.49,657.77,754.73,640.16,567.57,931.98,1400.77,356.21,227.47,929.79,427.64,742.32,790.48,560.83,502.34,494.61,433.51,623.69,276.68,964.66,492.44,1151.32,612.71,487.19,545.69,605.59,850.7,500.95,812.49,814.22
29/06/2007,1733.4,657.88,1642.25,492.18,1743.79,536,107.93,695.87,1175.92,921.37,890.9,712.31,676.08,406.67,653.85,765.5,636,566.6,935.17,1385.61,359.24,229.84,929.5,428.82,739.95,790.78,560.53,500.7,497.42,434.93,626.26,274.96,960.96,496.93,1142.96,607.89,490.29,547.21,604.66,850.07,502.74,807.12,811.13
2/07/2007,1758.26,661.54,1656.96,497.13,1755.03,539.09,110.96,700.87,1181.15,933.08,903.57,716.91,687.72,413.5,663.8,781.74,642.49,569.92,944.01,1402.55,360.21,232.44,934.06,430.58,758.21,798.88,566.17,504.83,504.69,443.83,633.76,279.19,966.36,503.49,1164.64,614.84,498.27,555.91,609.63,855.84,514.01,816.73,819.15
3/07/2007,1758.88,666.8,1660.26,501.17,1753.57,543.32,110.56,701.58,1189.72,940.68,910.7,719.26,685.33,413.68,664.78,783.73,644.49,569.85,937.98,1417.21,363,232.61,931.87,433.86,751.28,801.2,565.37,508.87,505.76,443.49,635.82,278.23,968.2,504.05,1169.42,617.53,498.44,555.32,609.67,855.67,513.33,820.77,819.77
4/07/2007,1758.88,666.8,1660.26,501.17,1753.57,543.32,110.56,701.58,1189.72,940.68,910.7,719.26,685.33,413.68,664.78,783.73,644.49,569.85,937.98,1417.21,363,232.61,931.87,433.86,751.28,801.2,565.37,508.87,505.76,443.49,635.82,278.23,968.2,504.05,1169.42,617.53,498.44,555.32,609.67,855.67,513.33,820.77,819.77
5/07/2007,1763.18,685.25,1665.05,504.93,1755.68,546.88,112.23,701.42,1196.14,940.47,910.32,717.32,684.2,419.03,658.28,787.62,641.97,568.24,933.29,1406.83,368.21,230.7,934.89,433.54,748.78,800.94,567.64,512.49,502.45,442.1,639.29,273.28,969.38,503.75,1163.33,614.08,499.89,555.95,609.3,861.43,511.45,817.25,820.41
6/07/2007,1775.62,687.95,1675.04,507.23,1761.55,547.5,112.1,699.02,1202.34,950.38,919.48,718.89,711.78,421.98,660.21,801.99,644.5,569.42,934.42,1414,364.45,229.22,949.77,434,753.63,803.78,568.5,514.08,500.87,440.04,641.8,273.6,969.49,507.93,1171.01,614.39,504.01,556.79,610.89,868.23,508.71,818.94,820.86
9/07/2007,1767.99,684.49,1673.46,507.17,1761.01,546.71,111.93,698.31,1201.35,964.52,930.23,719.94,716.04,421.57,657.21,808.63,653.23,568.68,942.45,1414.42,365.21,229.36,946.48,434.13,771.63,807.48,567.19,513.74,500.01,441.22,642.83,276.4,967.71,505.04,1178.58,610.97,506.52,558.89,611.45,865.52,509.49,817.06,819
10/07/2007,1749.24,674.44,1646.64,505.3,1742.33,540.23,108.9,691.9,1187.32,957.89,923.24,707.48,701.34,414.81,642.61,798.27,642.57,561.77,930.09,1373.66,357.94,223.01,925.44,427.08,763.65,795.91,558.25,510.08,488.25,435.45,634.61,274.66,960.42,495.69,1159.95,601,497.55,548.18,604.4,850.03,502.72,800.09,811.04
11/07/2007,1759.8,676.88,1656.04,507.27,1753.18,543.39,108.37,696.67,1195.64,966.16,927.97,706.68,693.63,419.17,651.05,815.83,653.68,563.93,933.51,1377.37,358.42,224.49,929.36,430.68,771.6,802.94,561.45,512.48,492.8,437.88,638.55,274.25,962.4,499.38,1168.34,604.77,502.24,552.65,607.5,853.93,505.88,802.87,816.37
12/07/2007,1782.14,677.72,1681.1,522.24,1772.18,551.22,110.08,708.61,1221.74,988.93,948.25,711.71,705.04,422.83,659.01,852.04,660.61,576.52,945.71,1411.02,364.47,228.01,950.45,439.71,787.99,816.53,565.17,524.37,499.34,444.6,647.81,279.46,971.42,512.37,1185.75,619.77,515.5,564.31,616.97,865.84,514.64,818.68,828.98
13/07/2007,1776.64,681.64,1673.44,522.89,1782.66,549.07,111.33,708.25,1214.63,998.39,955.15,711.26,712.36,424.11,659.94,867.61,666.19,578.79,956.28,1415.5,373.5,228.51,953.14,443.35,796.62,822.31,567.63,523.9,499.34,450.14,651.19,279.72,975.28,513.93,1190.06,620.44,522.23,569.62,618.32,869.22,521.75,820.25,827.75
16/07/2007,1776.44,680.77,1665.34,523.28,1781,550.34,110.81,708.19,1210.35,983.88,943.18,709.56,698.27,425.72,657.98,855.33,669.26,578.16,949.01,1408.54,369.51,229.24,945.92,448.25,800.3,826.77,568.08,524.63,502.46,443.67,654.83,279.47,981.17,508.56,1193.09,618.77,518.33,568.51,618.28,866.45,514.28,817.5,827.68
17/07/2007,1775.63,680.65,1663.33,526.33,1775.25,557.3,109.97,702.9,1213.41,976.11,935.73,706.77,687.11,423.58,651.55,851.42,672.42,575.77,946.07,1414.84,373.16,227.32,939.91,452.94,802.88,831.68,571.1,529.17,498.91,443.27,658.6,276.42,970.64,513.79,1199.46,620.44,523.02,579.39,614.88,865.28,514.17,817.8,823.66
18/07/2007,1783.63,681.46,1643.48,520.51,1764.31,556.77,109.47,697.94,1210.85,998.09,955.25,703.8,698.18,420.54,647.36,854.4,680.36,576.29,946.19,1394.04,377.06,225.93,937.22,450.89,804.51,829.22,572.39,525.54,496.45,446.77,654.6,272.99,969.83,509.66,1188.1,611.52,525.2,580.44,612.26,865.15,518.34,808.54,821.43
19/07/2007,1765.55,687.16,1653.69,526.65,1770.66,566.52,110.13,698.09,1219.29,1003.59,963.89,704.15,708.73,427.88,647.58,850.34,682.52,573.4,954.29,1386.48,381.98,226.57,942.47,453.45,809.75,835.04,573.09,533,497.6,455.31,664.28,271.76,969.37,512.68,1196.86,608.84,527.53,583.83,615.11,868.2,528.47,806.38,818.39
20/07/2007,1753.24,680.56,1635.17,523.17,1760.28,557.81,107.99,691.02,1201.78,994.16,959.91,695.84,696.29,420.65,638.88,839.27,675.04,567.69,943.15,1356.78,370.61,224.07,931.89,447.09,782.03,824.32,566.59,527.52,492.87,448.21,660.55,266.18,958.98,504.49,1185.18,598.31,520.97,578.58,607.19,858.76,518.74,792.56,811.07
23/07/2007,1761.13,683.13,1631.9,525,1766.98,558.9,106.42,699.68,1213.6,997.82,966.1,697.03,693.28,419.21,646.21,833.07,676.52,569.48,946.47,1360.59,375.58,228.39,925.97,453.17,780.56,830.14,571.02,529.02,500.47,450.75,666.32,266.48,974.14,505.58,1187.52,596.27,522.04,581.87,611.71,859.53,522.6,792.03,818.78
24/07/2007,1749.09,671.11,1596.61,514.36,1741.38,554.27,104.24,688.7,1208.76,966.7,938.23,683.54,672.16,414.13,632.96,809.77,664.73,556.93,930.13,1311.11,366.58,226.98,910.87,446.59,767.9,818.64,561.39,520.95,496.92,435.31,661.14,262.36,965.81,497.27,1170.11,579.52,508.2,566.96,604.17,844.68,503.72,770.3,808.66
25/07/2007,1740.52,666.05,1588.91,514.64,1729.01,554.96,103.66,693.11,1215.55,983.72,954.55,692.54,666.65,418.44,641.82,801.97,660.18,556.92,929.1,1319.8,359.61,229.69,913.64,447.55,753.94,817.88,561.15,521.38,500.95,436.57,670.75,259.4,984.53,491.78,1164.01,583.88,503.19,561.9,606.73,844.57,505.31,776.43,810.39
26/07/2007,1706.94,647.68,1568.77,509.95,1684.96,544.12,101.72,678.96,1196.36,944.59,920.3,680.54,645.34,410.67,621.26,759.06,646.62,545.84,908.2,1282.97,344.81,225,891.2,438.6,738.04,800.44,542.82,514.35,489.68,423.98,657.1,254.24,964.67,477.58,1140.59,570.31,485.6,547.09,596,821.55,490.22,758.23,794.18
27/07/2007,1680.85,640.85,1532.84,500.53,1669.17,536.5,98.87,663.92,1181.21,920.67,897.78,670.24,638.14,402.44,607.18,750.67,641.53,538.35,897.65,1269.52,332.75,221.64,878.79,431.42,722.34,789.95,535.3,505.81,483.18,416.19,651.47,250.3,951.97,474.03,1121.3,566.99,476.26,535.15,588.77,810.59,481.6,749.57,778.62
