Date,FTSE UK MINING - PRICE INDEX,FTSE UK OIL & GAS - PRICE INDEX,FTSE UK OIL & GAS PROD - PRICE INDEX,FTSE UK AERO/DEFENSE - PRICE INDEX,FTSE UK AUTO & PARTS - PRICE INDEX,FTSE UK BANKS - PRICE INDEX,FTSE UK BASIC MATS - PRICE INDEX,FTSE UK BEVERAGES - PRICE INDEX,FTSE UK CHEMICALS - PRICE INDEX,FTSE UK CONSUMER GDS - PRICE INDEX,FTSE UK CONSUMER SVS - PRICE INDEX,FTSE UK ELECTRICITY - PRICE INDEX,FTSE UK EQT IVST INS - PRICE INDEX,FTSE UK FD & DRUG RTL - PRICE INDEX,FTSE UK FD PRODUCERS - PRICE INDEX,FTSE UK FIN SVS L - PRICE INDEX,FTSE UK FINANCIALS - PRICE INDEX,FTSE UK FXD LINE T/CM - PRICE INDEX,FTSE UK GEN RETAILERS - PRICE INDEX,FTSE UK H/C EQ & SVS - PRICE INDEX,FTSE UK HEALTH CARE - PRICE INDEX,FTSE UK INDUSTRIALS - PRICE INDEX,FTSE UK LIFE INSURANCE - PRICE INDEX,FTSE UK MEDIA - PRICE INDEX,FTSE UK NONLIFE INSUR - PRICE INDEX,FTSE UK PERSONAL GOODS - PRICE INDEX,FTSE UK PHARM & BIO - PRICE INDEX,FTSE UK SUPPORT SVS - PRICE INDEX,FTSE UK TECHNOLOGY - PRICE INDEX,FTSE UK TELECOM - PRICE INDEX,FTSE UK TOBACCO - PRICE INDEX,FTSE UK TRAVEL & LEIS - PRICE INDEX,FTSE UK UTILITIES - PRICE INDEX,FTSE W UK CON & MAT L - PRICE INDEX,FTSE W UK ELTRO/ELEC EQ L - PRICE INDEX,FTSE W UK INDS ENG L - PRICE INDEX,FTSE W UK INDS TRANSPT L - PRICE INDEX,FTSE W UK INDUSTRIAL MET L - PRICE INDEX,FTSE W UK IT TCH H/W & EQ - PRICE INDEX
8/11/1999,299.48,437.04,425.81,160.04,447.84,737.79,163.19,329.04,203.37,450.39,317.18,444.69,508.85,223.24,219.61,383.39,454.14,724.93,184.65,743.83,319,235.14,444.2,322.46,237.33,681.68,747.04,403.88,67.35,452.55,288.56,248.2,457.88,111.76,27.17,168.87,234.4,200.62,58.03
9/11/1999,301.41,454.39,445.48,163.74,452.09,740.22,163.16,314.71,205.4,454.57,316.83,439.61,514.32,218.92,214.62,381.89,455.93,733.77,183.77,748.46,319.71,237.55,447.41,323.76,239.8,696.83,755.33,401.37,67.94,456.83,298.18,246.62,455.39,111.69,27.12,171.88,235.07,195.09,58.03
10/11/1999,302.11,462.48,454.71,164.61,450.92,731.79,162.89,312.58,203.95,453.66,317.88,436.76,515.78,221.78,213.95,381.95,453.12,739.47,183.29,741.36,315.32,238,452.38,325.35,240.74,720.99,742.43,403.96,70.47,460.58,292.42,252.7,455.55,112.08,27.43,170.45,234.04,196.47,58.03
11/11/1999,308.34,471.45,463.42,170.91,443.36,733.49,162.47,314.44,202.3,446.3,320.16,437.12,522.92,220.73,211.14,378.66,454.92,773.85,182.57,743.34,317.08,249.64,457.49,331.72,242.22,727.63,749.76,404.05,74.51,479.96,289.49,267.74,455.82,112.2,29.94,172.15,230.19,202.93,58.03
12/11/1999,308.75,470.33,462.01,169.48,430.69,733.31,162.36,322.04,202.42,433.62,321.99,433.01,527.73,225.13,214.36,378.05,456.57,743.04,182.61,734.83,318.2,246.75,464.77,333.52,244.73,715.31,749.22,407.04,70.8,463.22,289.79,272.82,455.63,112.19,28.78,175,229.53,200.62,58.03
15/11/1999,309.96,469.64,460.87,167.75,440.63,740.87,161.22,325.34,203.61,443.16,322.8,431.9,532.55,224.51,214.1,373.38,460.42,759.26,181,747.95,315.34,248.04,468.42,334.15,243.88,691.62,739.32,410.3,74.89,472.33,285.73,274.87,453.34,110.67,28.43,179.86,232.41,195.09,58.03
16/11/1999,313.25,483.74,476.37,166.96,443.76,757.91,161.99,325.79,207.2,446.16,323.49,434.17,530.79,224.75,213.26,379,468.25,746.42,180.28,747.74,314.89,250.41,478.23,340.42,240.14,692.57,739.66,408.77,77.25,465.07,278.8,269.71,455.47,110.07,29.08,180.1,231.92,203.85,58.03
17/11/1999,338.09,493.9,481.32,164.23,441.88,754.31,162.41,327.61,206.65,444.36,323.42,433.08,527.68,222.54,212.58,386.03,464.22,735.04,178.96,753.03,309.46,253.32,462.86,339.74,234.44,685.94,722.38,422.89,80.49,458.2,269.51,265.37,454.89,109.18,29.12,185.57,231.47,220.45,58.03
18/11/1999,341.57,497.2,484.19,160.66,451.73,740.8,165.41,328.78,205.99,453.8,322.58,441.34,522.82,218.25,205.29,390.23,458.55,744.3,174.26,760.7,307.57,256.04,464.69,340.21,233.76,726.68,719.35,429.33,80.06,462.7,266.39,262.4,460.33,112.25,29.28,190.27,235.96,232.45,58.03
19/11/1999,337.36,487.25,473.77,160.11,458.36,730.62,169.17,319.55,209.26,460.16,318.45,429.99,525.58,204.22,205.01,375.02,453.58,743.72,169.36,760.12,307.41,252.52,464.06,337.39,232.3,714.36,723.28,428.03,78.12,459.86,264.17,256.31,451.29,115.56,28.27,190.95,234.47,234.75,58.03
22/11/1999,328.01,484.39,473.04,165.48,456.84,723.68,170.78,314.49,209.11,458.92,319.17,424.65,529.79,206.3,203.46,377.07,449.66,735.06,169,759.57,307.32,246.83,456.48,342.86,230.7,677.41,725.38,423.51,76.91,455.3,269.4,262.89,448.44,118.26,27.56,184.03,229.78,229.22,58.03
23/11/1999,332.07,476.2,462.38,175.9,464.76,742.64,171.16,323.82,210.54,466.41,324.64,425.44,538.17,211.6,211.04,375.02,460.28,736.53,172.53,766.3,315.36,254.63,469.89,349.73,235.16,718.63,743.09,431.47,75.92,457.09,274.76,266.68,453.26,118.31,28.26,189.14,233.15,225.07,58.03
24/11/1999,335.42,476.93,462.3,175.66,464.9,752.79,168.09,325.86,208.58,466.75,327.06,423.19,542.73,204.66,215.55,386.6,465.37,735.8,173.55,774.48,316.43,253.54,471.48,356.14,235.28,698.26,744.14,442.92,75.32,455.32,272.44,260.63,449.28,115.57,28.83,183.76,232.32,221.38,58.03
25/11/1999,330.24,491.66,480.89,168.43,462.34,759.13,167.43,318.7,207.66,464.2,328.31,427.79,546.59,201.99,216.76,391.88,468.09,773.9,172.25,809.68,318.6,260.56,469.69,366.54,234.84,724.31,752.61,439.76,77.31,476.31,269.56,257.86,456.25,114.37,31.94,178.22,228.84,224.61,58.03
26/11/1999,332.03,483.96,471.42,170.12,464.54,754.62,167.88,332.82,208.15,466.3,331.33,423.14,551.39,206.54,218.61,398.83,465.13,778.24,171.56,809.33,319.74,270.32,459.7,373.66,233.36,727.63,748.94,442.55,77.06,479.64,274.1,260.23,452.31,114.92,34.6,177.12,224.96,218.15,58.03
29/11/1999,341.1,487.99,473.6,167.66,465.16,747.56,169.49,331.8,209.35,466.37,333.09,422.32,552.35,203.33,216.04,397.2,462.22,777.36,173.14,799.36,320.44,272.24,461.22,377.83,233.51,719.1,755.16,439.76,78.22,478.52,268.26,256.56,451.13,115.55,34.74,180.34,224.73,236.6,58.03
30/11/1999,343.41,487.5,472.39,157.59,461.45,726.09,167.89,324.36,207.92,462.71,334.08,408.09,561.84,201.36,213.83,396.91,452.57,756.27,176.4,795.91,314.38,266.71,454.81,377.64,232.33,723.84,735.43,447.39,79.71,466.23,281.38,251.33,441.04,114.11,34.49,179.32,223.98,235.21,80.16
1/12/1999,344.38,483.8,467.82,161.02,466.68,733.93,169.06,323.84,207.95,467.73,331.13,410.22,558.73,209.3,213.99,396.25,455.32,781.57,176.1,794.25,314.83,271.1,455.27,372.9,231.28,738.05,738.05,442.52,87.03,482.06,276.25,253.11,440.34,115.75,34.58,182.23,220.32,229.22,89.96
2/12/1999,350.39,480.23,461.99,166.7,466.06,724.28,170.76,318.5,210.33,467.12,331.57,410.67,560.32,212.22,214.21,390.67,450.47,793.61,175.99,785.45,315.5,275.38,453.86,371.7,229.63,739.94,743.78,451.33,91.43,489.43,270.4,256.94,436.9,114.76,36.27,182.93,218.56,247.67,93.11
3/12/1999,351.32,481.65,463.39,173.55,447.21,729.58,168.99,318.33,205.97,448.95,335.69,415.29,574.36,216.67,214.59,404.21,454.48,816.39,175,774.91,314.73,276.99,460.96,380.18,227.82,739.47,741.08,462.53,100.37,503.16,271.55,258.69,444.32,114.6,38.74,179.84,218.88,242.13,101.46
6/12/1999,347.9,478.08,460.17,172.67,440.1,720.83,167.2,318.16,204.56,440.75,334.94,408.47,578.12,208.93,214.26,406.33,450.37,844.76,172.46,767.05,301.97,276.25,460.54,381.84,223.86,693.52,701.45,456.68,98.59,517.66,257.83,264.6,436.52,112.85,38.58,179.58,215.63,242.13,101.81
7/12/1999,352.14,471.44,451.27,171.81,428.91,706.2,164.88,316.72,201.98,430.23,338.06,405.93,575.25,205.28,209.74,413.36,444.21,844.83,172.14,756.36,302.64,277.48,466.62,394.7,219.7,684.04,707.5,447.15,96.29,516.99,258.58,266.92,435.54,111.2,39.85,180.35,215.21,239.36,99.81
8/12/1999,352.78,470.38,449.87,170.4,428.15,690.34,164.22,309.99,201.82,428.34,344.15,399.43,570.33,206.91,207.07,415.44,438.2,821.02,173.54,736.23,299.66,278.91,478.29,411.31,216.8,562.3,705.88,450.17,103.13,503.86,256.64,264.54,425.39,109.72,40.35,182.1,217.63,248.13,109.06
9/12/1999,361.15,486.81,466.67,171.16,407.79,689.15,166.06,308.61,203.22,407.43,348.68,398.59,570.81,208.05,197.22,412.51,438.44,843.39,174.96,740.86,295.57,279.37,483.07,422.08,218.27,556.14,698.74,447.94,98,516.71,252.86,265.68,417.76,111.77,41.43,181.49,217.49,250.43,100.41
10/12/1999,368.76,483.29,460.46,176.02,408.59,710.59,165.23,307.67,202.17,408.31,353.73,398.38,570.6,211.36,194.57,412.12,447.64,849.77,181.07,733.85,292.34,283.17,480.55,431.75,222.16,573.2,689.44,452.05,98.13,520.96,251.02,262.11,425.43,112.73,41.8,182.97,217.2,231.52,100.41
13/12/1999,368.31,479.52,456.2,177.73,427.43,710.43,163.9,309.61,199.44,426.49,353.87,392.72,583.07,208.65,196.42,424.18,448.23,831.87,175.73,753.41,292.02,281.13,476.54,432.01,224.01,566.09,687.13,448.58,99.27,510.33,247.44,271.91,429.36,112.25,41.54,180.29,218.64,243.51,102.41
14/12/1999,364.76,484.06,462.47,181.64,430.48,715.64,166.01,310.37,203.61,429.72,354.3,385.08,578.23,215.48,196.14,418.44,448.98,833.5,175.89,736.79,285.49,289.02,464.93,430.79,225.44,549.98,665.13,438.73,97.74,512.59,246.89,269.78,427.9,111.7,42.46,186.01,226.43,253.66,100.86
15/12/1999,380.97,497.84,474.02,181.58,455.94,701.58,169.27,308.55,209.84,454.25,348.82,389.09,565.21,211.16,195.39,410.74,441.53,802.23,172,749.97,286.89,292.63,459.86,417.87,225.32,517.77,671.24,432.31,90.87,494.09,248.4,271.64,427.02,111.81,42.38,189.78,230.02,273.95,92.41
16/12/1999,407.68,512.81,484.04,178.46,463.68,695.26,172.67,305.54,213.9,462.42,350.44,391.81,569.31,213.75,196.35,404.86,439.62,804.13,172.95,743.65,286.04,294.66,461.11,418.33,229.76,500.24,670.26,426.68,93.86,495.66,245.44,272.62,427.01,113,41.98,193.53,232.44,292.4,97.46
17/12/1999,406.03,512.83,484.53,182.16,462.34,698.59,173.3,304.55,211.44,461.24,353.08,388.49,571.81,215.91,199.61,408.97,443.46,824.59,174.87,738.31,286.73,293.8,476.97,415.54,231.47,489.35,672.34,436.44,90.82,507.64,241.79,281.93,425.66,113.84,42.04,190.97,235.76,297.48,92.96
20/12/1999,399.76,504.86,476.98,179,456.57,700.48,173.73,308.79,208.96,455.6,356.45,387.9,571.18,219.79,203.68,404.52,443.89,821.44,176.8,740.66,285.81,297.48,474.83,428.54,231.62,531.98,665.86,437.04,94.5,506.62,232.36,279.46,428.07,113.23,42.44,195.87,231.46,317.77,97.51
21/12/1999,386.78,499.15,473.94,177.6,443.1,696.06,170.46,308.35,206.01,442.68,357.18,386.35,576.56,220.59,204.57,411.05,442.8,831.11,179.36,745.34,282.45,291.24,474.52,430.89,232.02,553.77,652.88,437.06,94.66,512.23,233.49,274.64,429.41,112.33,42.21,190.25,228.29,293.32,96.86
22/12/1999,384.93,492.5,466.71,176.39,460.69,701.9,170.69,303.92,205.68,459.55,360.35,386.93,582.94,223.47,205.2,419.72,445.17,825.54,180.8,727.96,281.3,296.06,466.82,436.37,233.75,550.46,650.87,433.81,101.04,509.65,232.48,275.76,431.11,113.67,42.56,195.49,232.77,285.95,104.81
23/12/1999,382.34,491.61,466.38,179.83,460.24,707.12,172.8,299.76,206.79,459.12,362.64,385.73,588.38,223.58,207.93,420.02,449.53,839.86,184.3,742.16,284.38,296.75,481.07,442.07,233.92,567.04,661.22,434.99,98.26,517.76,231.12,275.64,432,115.81,42.72,194.55,232.19,289.64,100.11
24/12/1999,379.26,493.38,469.3,182.08,451.51,708.91,173,300.24,207.91,450.75,364.7,384.37,598.03,224.48,207.89,425.76,450.8,834.8,186.45,730.28,287.46,300.02,479.65,444.79,234.11,556.61,671.97,437.22,100.58,515.08,233.08,275.68,432.77,115.7,42.76,196.88,233.04,291.02,103.91
27/12/1999,379.26,493.38,469.3,182.08,451.51,708.91,173,300.24,207.91,450.75,364.7,384.37,598.03,224.48,207.89,425.76,450.8,834.8,186.45,730.28,287.46,300.02,479.65,444.79,234.11,556.61,671.97,437.22,100.58,515.08,233.08,275.68,432.77,115.7,42.76,196.88,233.04,291.02,103.91
28/12/1999,379.26,493.38,469.3,182.08,451.51,708.91,173,300.24,207.91,450.75,364.7,384.37,598.03,224.48,207.89,425.76,450.8,834.8,186.45,730.28,287.46,300.02,479.65,444.79,234.11,556.61,671.97,437.22,100.58,515.08,233.08,275.68,432.77,115.7,42.76,196.88,233.04,291.02,103.91
29/12/1999,389.24,493.97,467.22,175.14,451.51,709.93,172.86,298.11,209.59,450.75,365.4,374.38,606.14,218.68,209.27,424.08,453.36,854.77,187.38,759.43,288.79,292.74,486.88,441.69,240.93,573.2,676.05,439.16,100.56,525.21,229.83,279.18,427.65,114.69,42.66,192.58,234.56,291.94,104.16
30/12/1999,400.68,501.08,472.33,178.48,458.23,720.13,174.81,297,210.47,457.08,369.75,375.39,603.47,225.51,211.9,424.96,459.07,862.68,191.29,762.7,291.94,296.76,495.28,447.44,243.09,549.98,684.49,442.98,105.23,531.01,238.73,283.85,432.03,115.39,42.6,195.26,234.9,297.01,109.56
31/12/1999,400.68,501.08,472.33,178.48,458.23,720.13,174.81,297,210.47,457.08,369.75,375.39,603.47,225.51,211.9,424.96,459.07,862.68,191.29,762.7,291.94,296.76,495.28,447.44,243.09,549.98,684.49,442.98,105.23,531.01,238.73,283.85,432.03,115.39,42.6,195.26,234.9,297.01,109.56
3/01/2000,400.68,501.08,472.33,178.48,458.23,720.13,174.81,297,210.47,457.08,369.75,375.39,603.47,225.51,211.9,424.96,459.07,862.68,191.29,762.7,291.94,296.76,495.28,447.44,243.09,549.98,684.49,442.98,105.23,531.01,238.73,283.85,432.03,115.39,42.6,195.26,234.9,297.01,109.56
4/01/2000,396.24,480.87,450.03,178.57,454.42,685.44,174.98,292.74,208.48,453.43,363.95,371.9,596.89,219.65,210.1,412.71,438.65,825.33,187.77,780.47,282.64,296.25,471.17,439.68,230.74,522.51,657.53,445.89,98.17,508.78,227.44,285.31,420.1,115.69,43.91,193.79,229.74,309.47,102.66
5/01/2000,389.77,481.66,452.74,175.95,443.33,674.77,175.49,295.93,209.05,442.47,357.25,379.99,583.56,224.45,210.02,400.08,430.82,783.89,187.92,796.9,282.5,294.09,457.06,426.38,226.55,545.72,653.33,428.26,92.44,486.33,233.25,275.36,429.51,115.08,43.3,193.17,231.37,321,95.66
6/01/2000,403.12,487.53,455.88,177.89,454.96,656.66,176.28,314.63,214.47,453.94,355.9,389.59,572.1,223.87,217.02,392.65,422.49,741.16,188.92,789.59,285.79,296.9,457.23,416.14,225.6,586.93,651.64,439.44,90.16,462.1,236.21,270.38,435.66,114.45,43.11,195.31,234,313.62,93.06
7/01/2000,410.54,492.09,459.13,174.55,450.38,651.33,177.81,323.39,216.27,450.19,358.87,395.02,579.63,220.71,224,395.8,421.45,757.63,192.33,789.34,293.1,297.02,459.09,410.47,227.77,627.67,667.5,453.17,87.68,470.78,239.99,273.96,436.38,115.47,42.64,197.25,237.98,321.46,91.26
10/01/2000,407.73,483.41,449.8,172.68,455.21,659.21,176.88,317.11,216.49,455.3,372.12,394.69,595.61,215.28,220.45,410.73,427.25,784.43,191.66,806.08,295.26,298.55,465.85,451.07,231.83,613.93,679.45,450.17,91.31,484.85,239.42,289.67,436.14,116.1,43.03,199.4,237.01,300.24,94.31
11/01/2000,397.84,473.85,441.42,167.11,448.59,635.8,175.21,309.17,215.79,449.31,375.62,394.9,591.72,209.59,218.17,406.29,414.34,768.65,182.73,843.3,292.99,294.27,450.69,474.67,227.39,615.83,677.84,451.36,93.2,474.82,226.19,290.48,437.84,116.02,43.75,197.13,234.29,277.18,95.71
12/01/2000,385.2,472.39,443.22,168.05,444.34,641.3,174.16,313,211.16,445.34,369.99,388.99,588.5,205.06,220.89,401.58,415.84,784.09,173.95,821.11,295.78,294.67,450.91,475.47,223.79,614.41,684.41,448.1,91.3,482.66,229.33,277.2,429.04,114.42,44.33,196.76,234.35,299.32,93.16
13/01/2000,388.95,470.73,440.25,163.83,440.89,637.68,170.13,312.1,206.98,442.24,369.76,391.02,585.91,202.52,216.94,403.96,412.82,801.32,172.6,835.24,293.42,284.86,447.93,484.23,218.12,629.09,676.87,440.05,89.39,491.89,235.28,270.15,426.25,113.05,44.44,188.64,232.66,277.64,90.36
14/01/2000,389.2,463.88,432.2,164.03,430.33,635.43,168.77,313.79,205.2,432.01,378.89,396.39,587.31,204.74,218.91,416.45,413.65,843.33,178.3,844.33,302.39,282.16,456.3,502.74,219.8,625.78,706.37,442.34,92.38,516.03,234.83,280.25,432.4,111.68,44.79,185.6,232.92,274.88,94.21
17/01/2000,389.39,462.79,430.88,162.08,425.55,625.71,168.18,306.71,205.67,427.42,381.32,389.16,591.89,202.35,213.74,422.86,408.43,888.15,175.49,824.97,292.02,283.5,455.16,514.94,212.91,608.25,677.16,455.18,94.95,540.87,235.01,286.3,423.23,111.65,46.8,186.62,229.09,265.19,96.61
18/01/2000,375.52,458.35,429.55,158.01,422.33,605.97,165.3,299.22,201.65,424.33,374.43,384.6,581.2,203.66,210.74,433.34,396.9,855,172.6,810.81,284.6,279.99,431.44,505.37,211.27,619.62,656.17,457.64,93.61,522.41,234.51,277.49,418.53,110,46.32,185.16,222.83,256.89,96.06
19/01/2000,379.71,463.68,434.59,159.31,413.11,586.3,163.02,302.83,200.38,415.48,367.85,378.6,576.98,213.57,204.81,419.19,388.57,847.15,165.3,802.01,283,279.28,439.44,495.65,208.59,630.51,655.02,460.1,91.92,519.91,223.78,277.81,415.09,107.17,45.74,184.22,218.8,266.11,93.11
20/01/2000,373.69,451.64,422.25,163.69,403.26,572.94,158.98,291.69,200.71,407.3,365.2,366.54,566.88,211.67,200.12,417.28,380.87,841.22,164.48,810.9,278.26,278.14,437.25,496.35,201.86,663.67,645.86,445.86,90.16,516.2,216.69,272.55,402.75,103.45,44.96,181.58,217.81,248.13,90.51
21/01/2000,365.47,457.56,431.43,163.41,398.44,600.85,155.56,291.39,195.01,402.78,362.75,364.05,565.74,212.2,198.16,416.33,392.84,819.86,163.58,794.58,275.22,275.53,439.85,495.75,203.77,657.04,637.69,434.05,87.75,504.24,214.67,270.18,399.02,101.73,44.08,179.58,214.37,245.82,87.91
24/01/2000,356.97,462.6,439.64,158.35,395.36,599.79,155.54,289.97,196.46,399.51,371.06,366.16,573.18,207.89,196.27,416.22,392.4,840.99,163.32,777.9,268.64,271.75,440.36,524.33,203.61,639.04,618.1,429.55,88.75,515.33,212.11,271.02,406.53,101.14,43.92,178.11,212.63,238.9,89.46
25/01/2000,347.48,451.68,429.56,149.71,376.48,585.44,151.91,283.04,195.27,380.45,365.2,365.95,565.12,207.02,195.16,412.12,385.03,838.72,160.01,780.7,263.71,259.23,436.28,513.86,202.04,641.88,605.07,422.87,86.46,513.88,207.99,272.27,412.18,98.01,43.44,169.58,210.43,224.61,85.66
26/01/2000,340.8,445.61,424.35,150.93,383.06,608.54,154.7,274.2,199.51,386.76,365.56,363.9,574.58,206.84,193.38,414.03,397.59,879.18,159.52,775.65,263.06,261.63,451.06,518.82,204.22,612.99,608.26,410.64,90.9,536.68,207.85,272.51,413.05,99.04,43.29,171.56,205.98,231.06,91.36
27/01/2000,340.24,445.17,423.99,149.49,374.06,631.18,155.41,275.08,201.14,377.91,362.24,357.64,576.18,208.07,190.92,413.51,408.09,894.27,159.76,745.02,265.4,266.07,457.67,507.86,205.15,588.35,620.61,410.93,93.43,545.44,201.6,277.03,405.98,99.6,43.44,176.61,203.86,234.75,92.76
28/01/2000,333.94,440.04,419.76,150.37,377.42,614.37,154.17,271.81,195.25,380.4,363.04,356.43,573.43,205.55,188.26,411.91,399.49,876.42,160.48,746.36,267.37,265.04,447.87,514.3,202.9,577.93,632.11,405.8,93.58,534.87,195.18,276.34,399.55,100.83,42.58,175.7,200.9,231.52,92.86
31/01/2000,332.44,433.48,412.54,147.48,366.59,594.78,157.79,274.38,193.58,369.8,363.57,350.78,568.12,204.85,184.31,413.62,389.59,845.67,159.17,719.96,263.77,262.45,438.43,519.3,200.77,577.93,621.73,416.48,91.4,517.38,195.7,266.53,395.39,107.56,42.12,174.64,198.95,227.37,90.66
1/02/2000,337.88,437.18,415.34,147.97,361.21,587.39,157.9,272.71,192.47,364.64,363.88,346.08,570.57,203.2,181.86,406.56,386.44,868.85,162.25,693.24,262.52,256.03,440.12,517.18,200.46,591.2,620.74,405,89.24,530.14,192.47,272.15,390.91,109.34,41.61,168.22,200.37,219.53,89.86
2/02/2000,334.36,438.98,418.41,149.82,363.45,586.39,157.22,272.46,192.18,366.79,364.89,336.33,575.63,198.22,180.02,408.47,385.51,851.47,161.37,724.9,266.45,257.82,433.08,527.92,201.73,606.36,635.56,401.66,88.42,519.36,187.55,266.04,383.87,108.42,40.65,169.79,196.53,219.53,86.86
3/02/2000,335.92,425.04,401.74,149.18,369.76,596.75,159.78,275.44,195.92,372.74,373.13,341.15,574.5,197.34,179.85,413.86,390.05,836.97,162.8,765.75,266.37,255.29,429.9,541.94,204.54,612.04,631.49,419.58,92.21,511,192.91,263.9,387.12,109.19,40.08,167.85,206.27,226.45,90.36
4/02/2000,331.35,409.15,384.52,147.88,350.47,568.26,156.48,267.02,193.07,353.5,368.03,332.49,567.97,194.26,177.15,411.73,372.59,831.01,164.01,754.48,256.32,253.11,399.31,535.84,197.73,607.78,603.41,421.44,99.46,507.03,185.8,250.55,373.87,107.31,39.78,166.4,198.56,216.3,95.16
7/02/2000,338.58,410.16,383.69,141.05,348.46,567.87,153.39,274.27,191.43,351.46,363.38,317.37,568.63,190.53,173.98,414.74,370.36,814.15,156.45,735.87,251.39,245.46,385.37,536.37,196.45,580.3,585.25,414.82,102.43,496.79,192.23,252.41,363.03,105.56,39.01,162.17,191.61,196.47,94.66
8/02/2000,333.69,409.66,384.46,137.51,345.33,585.87,152.26,276.56,192.25,347.93,377.01,331.53,574.99,189.52,169.62,423.82,378.77,852.41,157.16,719.68,253.35,240.64,393.01,586.44,193.86,550.46,597.37,428.11,107.68,518.19,182.76,237.45,368.72,103.91,38.8,159,188.9,200.16,98.21
9/02/2000,321.61,388.92,363.66,138.62,342.11,582.46,152.36,275.31,193.49,344.52,396.29,330.03,610.1,188.89,171.8,422.09,379.23,840.72,152.01,703.91,260.01,244.08,403.92,652.64,189.59,568.93,617.69,427.25,111.94,511.47,191.35,247.68,366.93,103.69,42.36,159.83,184.74,199.7,101.51
10/02/2000,315.02,404.22,383.3,135.41,335,590.94,149.73,266.67,193.33,337.7,388.7,329.03,598.85,195.33,170.5,405.33,380.75,827.35,149.48,654.53,257.94,237.54,397.76,633.3,189.68,558.04,615.1,405.78,103.68,505.17,197.47,258.88,364.61,100.58,46.3,152.23,186.2,205.24,92.86
11/02/2000,311.85,403.05,382.82,137.25,335.27,567.11,151.5,263.67,193.81,337.75,385.25,337.56,593.26,195.93,167.07,406.73,368.66,840.22,154.77,656.62,252.54,236.77,388.53,611.94,185.32,529.14,600.63,396.07,100.84,512.56,195.25,278.52,364.3,101.47,45.21,151.28,186.66,205.24,91.31
14/02/2000,305.2,398.51,379.37,139.17,331.28,553.82,150.16,269.01,193.15,334.03,382.6,334.39,581.68,199.09,167.7,403.32,359.29,807.32,154.97,652.8,249.98,239.93,370.8,607.31,179.21,523.93,588.11,395.29,99.45,494.15,201.35,275.32,361.1,101.17,44.39,154.13,183.32,193.71,91.61
15/02/2000,310.66,397.09,376.2,138.9,331.59,551.17,151.49,271.28,193.2,334.33,374.42,338.57,590.95,194.73,168.23,394.35,357.44,777.61,152.85,660.79,251.76,239.16,369,589.55,177.14,531.98,593.52,402.05,98.38,476.42,197.25,268.19,369.62,101.52,43.63,153.93,175.67,201.55,89.31
16/02/2000,324.43,423.42,403.04,141.31,351.2,576.7,151.15,293,193.53,353.14,380.05,354.06,610.44,204.33,177.2,407.07,372.88,774.26,151.95,672.49,251.85,245.88,393.85,606.35,179.86,549.98,578.78,399.48,98.24,475.97,200.78,270.59,383.77,99.99,45,158.84,174.11,206.62,87.61
17/02/2000,331.17,422.93,400.61,143.43,368.98,586.2,151.62,289.64,193.05,370.09,379.79,372.31,601.77,210.03,189.12,413.19,378.68,786.44,153.41,710.95,257.05,244.62,405.45,594.2,182.89,592.62,586.42,396.09,93.21,483.84,211.87,275.47,399.29,100.85,45.13,156.52,179.11,218.15,83.86
18/02/2000,318.38,406.9,385.49,145.65,372.1,591.08,150.82,287.39,189.66,372.98,379.59,371.32,590.59,206.53,189.61,406.75,381.88,781.25,153.42,789.21,255.99,248.93,410.99,591.27,189,550.46,583.71,396.66,95.4,480.32,206.01,280.06,399.14,100.93,45.05,159.95,180.32,218.61,87.61
21/02/2000,316.24,396.93,374.48,144.22,367.94,572.11,149.81,296.81,188.13,368.99,373.42,385.63,582.56,201.64,190.25,400.5,372.1,785.68,153.25,794.41,254.35,246.54,404.76,571.57,183.86,537.67,575.99,400.79,90.01,482.12,198.61,272.06,413.58,101.45,44.84,158.3,183.24,208.46,82.56
22/02/2000,295.29,376.3,356.26,144.89,385.13,543.72,148.01,294.65,186.96,385.49,363.9,380.46,581.3,191.82,191.79,395.75,357.49,836.73,151.44,760.46,252.09,248.23,391.62,547.61,178.1,498.82,571.91,386.82,86.9,509.92,191.35,267.97,403.92,101.04,44.24,160.08,180.54,197.86,79.96
23/02/2000,307.08,382.75,360.5,148.41,381.28,553.94,148.64,296.38,187.76,381.79,377.83,385.19,589.55,192.31,194.25,403.26,362.58,857.09,151.17,781.59,254.47,254.37,395.08,585.53,176.66,519.67,576.75,396.09,90.83,521.73,192.17,277.21,405.47,100.52,45.71,163.83,180.43,207.08,84.81
24/02/2000,297.35,371.17,349.72,142.44,378.68,555.07,147.62,283.83,188.53,379.2,376.23,382.88,592.01,190.77,188.79,397.34,361.37,852.98,150.22,792.41,248.9,253.87,385.52,584.09,174.87,507.35,565.65,389.46,87.61,519.14,191.28,279.57,404.68,99.97,47.77,164.77,179.53,201.08,81.21
25/02/2000,288.2,379.91,362.44,141.1,376.04,555.18,148.29,272.27,188.86,376.66,376.49,383.37,594.42,188.65,191,402.26,362.95,884.43,152.1,789.94,253.78,255.92,391.69,584.89,177.04,491.72,586.15,379.63,88.98,536.98,191.73,285.7,411.32,100.86,47.51,167.62,176.3,197.39,82.66
